Feature,Importance,Target Gene
AT1G51140,0.5443925800398429,AT1G01060
AT5G37020,0.3877644713795687,AT1G01060
AT4G36730,0.4401725916367746,AT1G01520
AT5G37020,0.3450908891913364,AT1G01520
AT1G51140,0.4067990509604995,AT1G02030
AT4G36730,0.5777451279070247,AT1G02030
AT1G51140,0.506812280201557,AT1G02340
AT4G36730,0.4759268147020418,AT1G03170
AT4G36780,0.5810920365605171,AT1G03170
AT4G36730,0.5314559146630107,AT1G05420
AT1G51140,0.6499794822988711,AT1G05710
AT5G37020,0.6075247024044413,AT1G06040
AT1G51140,0.3875411210456304,AT1G07010
AT4G36780,0.49473621686013,AT1G07010
AT1G51140,0.6313952945709801,AT1G07128
AT1G51140,0.6521639336669717,AT1G07160
AT5G37020,0.3753305493963038,AT1G07160
AT1G51140,0.6092384499587612,AT1G10120
AT5G37020,0.3483825571903768,AT1G10120
AT4G36780,0.4571628576996037,AT1G10370
AT1G51140,0.7601946755182415,AT1G10480
AT4G36730,0.4896100441234783,AT1G12370
AT4G36780,0.3304508311384124,AT1G12370
AT1G51140,0.4312902827773113,AT1G13670
AT4G36730,0.4169094550390897,AT1G13670
AT1G51140,0.3994454526056699,AT1G13740
AT4G36780,0.5327105523831231,AT1G13740
AT4G36780,0.4002060320209329,AT1G14345
AT4G36730,0.5053446035941228,AT1G14430
AT4G36780,0.5443060127240367,AT1G14430
AT4G36730,0.3565582774415527,AT1G16720
AT4G36780,0.3852825351697193,AT1G16720
AT5G37020,0.6238340107342386,AT1G17100
AT1G51140,0.5564106481368449,AT1G17920
AT5G37020,0.6107527087629915,AT1G18330
AT4G36730,0.5737694034174988,AT1G18810
AT4G36730,0.5678079566025082,AT1G19490
AT4G36730,0.6589098071705949,AT1G22680
AT4G36780,0.3510666873983488,AT1G23010
AT5G37020,0.5715703058026932,AT1G26790
AT1G51140,0.4624922348717134,AT1G27740
AT4G36730,0.4350742115755213,AT1G27740
AT1G51140,0.3762791292236443,AT1G28600
AT1G51140,0.685760014192716,AT1G34520
AT4G36730,0.3385958410328146,AT1G34520
AT1G51140,0.6094776290148998,AT1G42550
AT1G51140,0.6554437312189196,AT1G48100
AT4G36730,0.3503689329731762,AT1G48100
AT5G37020,0.5317298275454186,AT1G49010
AT4G36730,0.5080068915342231,AT1G50020
AT1G51140,0.3652150027409108,AT1G50250
AT4G36780,0.4416541754741658,AT1G50250
AT4G36730,0.6435064890701665,AT1G51140
AT4G36730,0.4184257164801185,AT1G52200
AT4G36780,0.4992671856795339,AT1G52200
AT4G36780,0.6099958441122868,AT1G58460
AT4G36730,0.6849086504890063,AT1G60270
AT1G51140,0.4462762880825143,AT1G62030
AT4G36780,0.4911105377433141,AT1G62030
AT5G37020,0.39350613909867,AT1G62975
AT1G51140,0.5730760643420418,AT1G63650
AT5G37020,0.4480634404961828,AT1G63650
AT4G36730,0.7986277022825466,AT1G64000
AT1G51140,0.5339311870024791,AT1G64500
AT1G51140,0.4701294420510705,AT1G66230
AT4G36730,0.4213512865481596,AT1G66330
AT4G36780,0.4265947565303243,AT1G66330
AT1G51140,0.4603349500145657,AT1G66725
AT5G37020,0.3557417745230505,AT1G66725
AT4G36730,0.4412922196479389,AT1G66920
AT5G37020,0.5086740336463158,AT1G66920
AT4G36730,0.6067151130441941,AT1G67070
AT1G51140,0.3446432071915427,AT1G70000
AT4G36730,0.5251313358455527,AT1G70000
AT1G51140,0.5596889572108013,AT1G71692
AT4G36730,0.3458980345252029,AT1G71692
AT4G36730,0.8021237391345665,AT1G72360
AT4G36730,0.5010124619889066,AT1G72500
AT4G36780,0.513054244760333,AT1G72500
AT4G36730,0.6991163037091921,AT1G73480
AT4G36730,0.5540708499511123,AT1G75100
AT4G36730,0.5646835182999818,AT1G75710
AT1G51140,0.5686523814452433,AT1G76890
AT4G36730,0.4336234513251408,AT1G77530
