Feature,Importance,Target Gene
AT1G51140,0.2479878784594743,AT1G13740
AT4G36730,0.26751265612690217,AT1G13740
AT4G36780,0.22120102621605597,AT1G13740
AT5G37020,0.26329843919756757,AT1G13740
AT1G04990,0.19661171591801305,AT1G13930
AT1G30330,0.45731944883046044,AT1G13930
AT2G36080,0.3460688352515266,AT1G13930
AT1G51140,0.24527903172104903,AT1G14345
AT4G36730,0.33032446176385927,AT1G14345
AT4G36780,0.24581975738825265,AT1G14345
AT5G37020,0.17857674912683924,AT1G14345
AT1G51140,0.16812804247217064,AT1G14430
AT4G36730,0.33421469770649304,AT1G14430
AT4G36780,0.23584607396754326,AT1G14430
AT5G37020,0.2618111858537931,AT1G14430
AT1G04990,0.6307047830772399,AT1G15100
AT1G30330,0.18043928427702655,AT1G15100
AT2G36080,0.1888559326457336,AT1G15100
AT1G04990,0.2672794331620263,AT1G15640
AT1G30330,0.5027388688040122,AT1G15640
AT2G36080,0.2299816980339615,AT1G15640
AT1G51140,0.21374348885199657,AT1G16720
AT4G36730,0.39989816928026084,AT1G16720
AT4G36780,0.1889698082175357,AT1G16720
AT5G37020,0.19738853365020678,AT1G16720
AT1G51140,0.32734683786022933,AT1G17100
AT4G36730,0.18631351407102295,AT1G17100
AT4G36780,0.1525894780866314,AT1G17100
AT5G37020,0.3337501699821163,AT1G17100
AT1G01260,0.26456087299399417,AT1G17380
AT1G58100,0.161015355011962,AT1G17380
AT3G48590,0.1574548484963296,AT1G17380
AT5G06110,0.259812795957209,AT1G17380
AT5G63470,0.1571561275405052,AT1G17380
AT1G43700,0.5018039450878833,AT1G17750
AT1G68640,0.2977385077440165,AT1G17750
AT2G28450,0.2004575471681002,AT1G17750
AT1G51140,0.33664050771769377,AT1G17920
AT4G36730,0.14719334776762893,AT1G17920
AT4G36780,0.20892466994899367,AT1G17920
AT5G37020,0.3072414745656837,AT1G17920
AT1G43700,0.13328761273931888,AT1G18100
AT1G68640,0.46890211588274855,AT1G18100
AT2G28450,0.3978102713779326,AT1G18100
AT3G57920,0.35300707009958165,AT1G18300
AT4G17230,0.1799867121616106,AT1G18300
AT5G11260,0.46700621773880774,AT1G18300
AT1G51140,0.33032241603399853,AT1G18330
AT4G36730,0.18477295092051033,AT1G18330
AT4G36780,0.15889944211117626,AT1G18330
AT5G37020,0.3260051909343149,AT1G18330
AT1G51140,0.2097837694976729,AT1G18810
AT4G36730,0.28173186441567216,AT1G18810
AT4G36780,0.2635560421424121,AT1G18810
AT5G37020,0.2449283239442429,AT1G18810
AT1G04990,0.46953112757707754,AT1G18830
AT1G30330,0.29901117750773326,AT1G18830
AT2G36080,0.23145769491518908,AT1G18830
AT1G01260,0.318480311949756,AT1G19180
AT1G58100,0.1251892140847606,AT1G19180
AT3G48590,0.12262322864765338,AT1G19180
AT5G06110,0.3128302675899214,AT1G19180
AT5G63470,0.12087697772790852,AT1G19180
AT1G04990,0.16845509245382148,AT1G19220
AT1G30330,0.47233623458098617,AT1G19220
AT2G36080,0.35920867296519243,AT1G19220
AT3G57920,0.2454816964289169,AT1G19380
AT4G17230,0.47855261883270817,AT1G19380
AT5G11260,0.27596568473837485,AT1G19380
AT1G51140,0.16580875153887228,AT1G19490
AT4G36730,0.23447087340430614,AT1G19490
AT4G36780,0.41911694197456956,AT1G19490
AT5G37020,0.18060343308225194,AT1G19490
AT3G57920,0.21950599998104356,AT1G19510
AT4G17230,0.27132773730879367,AT1G19510
AT5G11260,0.5091662627101627,AT1G19510
AT1G43700,0.23795854661992102,AT1G19670
AT1G68640,0.26833579123039736,AT1G19670
AT2G28450,0.49370566214968165,AT1G19670
AT3G57920,0.3857902519612926,AT1G20310
AT4G17230,0.2934234580066403,AT1G20310
AT5G11260,0.3207862900320671,AT1G20310
AT3G57920,0.38263584733214434,AT1G20520
AT4G17230,0.25874266232989257,AT1G20520
AT5G11260,0.35862149033796303,AT1G20520
AT1G43700,0.3191551331759993,AT1G21450
AT1G68640,0.3900450005730357,AT1G21450
AT2G28450,0.29079986625096504,AT1G21450
AT1G43700,0.31850359328439176,AT1G22065
AT1G68640,0.3801207950643782,AT1G22065
AT2G28450,0.3013756116512301,AT1G22065
AT1G01260,0.20251103925114966,AT1G22070
AT1G58100,0.19929001427233242,AT1G22070
AT3G48590,0.1947059934853547,AT1G22070
AT5G06110,0.20383501037533083,AT1G22070
AT5G63470,0.19965794261583228,AT1G22070
AT1G04990,0.23949538653749622,AT1G22570
AT1G30330,0.2249258242869784,AT1G22570
AT2G36080,0.5355787891755255,AT1G22570
AT1G51140,0.16694112299163852,AT1G22680
AT4G36730,0.3361420934443163,AT1G22680
AT4G36780,0.3232648888729708,AT1G22680
AT5G37020,0.17365189469107456,AT1G22680
AT1G04990,0.5318632994115405,AT1G22810
AT1G30330,0.2478054449671819,AT1G22810
AT2G36080,0.22033125562127745,AT1G22810
AT1G51140,0.1639604768592529,AT1G23010
AT4G36730,0.41784620967883573,AT1G23010
AT4G36780,0.27446044327239816,AT1G23010
AT5G37020,0.14373287018951317,AT1G23010
AT3G57920,0.42066184572473475,AT1G24140
AT4G17230,0.2072724261665987,AT1G24140
AT5G11260,0.37206572810866656,AT1G24140
AT1G01260,0.13507999125802722,AT1G24625
AT1G58100,0.24374573199677835,AT1G24625
AT3G48590,0.23961319221626562,AT1G24625
AT5G06110,0.13394823051178828,AT1G24625
AT5G63470,0.2476128540171406,AT1G24625
AT1G51140,0.24922267042554655,AT1G26790
AT4G36730,0.24475081731324472,AT1G26790
AT4G36780,0.23648644628691426,AT1G26790
AT5G37020,0.2695400659742944,AT1G26790
AT1G01260,0.23285777744012898,AT1G26945
AT1G58100,0.18284992860924631,AT1G26945
AT3G48590,0.1782492931940868,AT1G26945
AT5G06110,0.22547232310683407,AT1G26945
AT5G63470,0.18057067764970383,AT1G26945
AT1G04990,0.24423506788942279,AT1G26960
AT1G30330,0.24046274890763483,AT1G26960
AT2G36080,0.5153021832029424,AT1G26960
AT3G57920,0.4977444050362229,AT1G27730
AT4G17230,0.21985134191424588,AT1G27730
AT5G11260,0.28240425304953115,AT1G27730
AT1G51140,0.15953822380437518,AT1G27740
AT4G36730,0.3599946886034959,AT1G27740
AT4G36780,0.29749945229080627,AT1G27740
AT5G37020,0.18296763530132268,AT1G27740
AT1G51140,0.2164356273699063,AT1G28600
AT4G36730,0.28110819827587724,AT1G28600
AT4G36780,0.2823329150182579,AT1G28600
AT5G37020,0.2201232593359586,AT1G28600
AT1G04990,0.23447049289740812,AT1G29640
AT1G30330,0.22555538512514234,AT1G29640
AT2G36080,0.5399741219774495,AT1G29640
AT1G04990,0.211543692412133,AT1G30040
AT1G30330,0.23610240396756366,AT1G30040
AT2G36080,0.5523539036203032,AT1G30040
AT3G57920,0.38018063395910473,AT1G30135
AT4G17230,0.2746236781826823,AT1G30135
AT5G11260,0.345195687858213,AT1G30135
AT1G04990,0.3381656793392961,AT1G30330
AT1G30330,0.30079417249416973,AT1G30330
AT2G36080,0.3610401481665342,AT1G30330
AT1G30330,0.25649038437895555,AT1G30330
AT1G51140,0.16871548503825595,AT1G30330
AT1G58100,0.19590340296390354,AT1G30330
AT2G28450,0.13326264996423065,AT1G30330
AT4G17230,0.2456280776546544,AT1G30330
AT1G04990,0.24178326062766764,AT1G31350
AT1G30330,0.23100887396684905,AT1G31350
AT2G36080,0.5272078654054833,AT1G31350
AT1G01260,0.2806145942812069,AT1G32540
AT1G58100,0.1494987728278796,AT1G32540
AT3G48590,0.1477967297588686,AT1G32540
AT5G06110,0.2753437691051033,AT1G32540
AT5G63470,0.14674613402694164,AT1G32540
AT1G04990,0.34483888236023724,AT1G32690
AT1G30330,0.37211663480854423,AT1G32690
AT2G36080,0.28304448283121847,AT1G32690
AT1G01260,0.24612286772391123,AT1G33600
AT1G58100,0.17339748515916625,AT1G33600
AT3G48590,0.16941837396527423,AT1G33600
AT5G06110,0.23972843046905004,AT1G33600
AT5G63470,0.17133284268259827,AT1G33600
AT1G43700,0.4727739267774543,AT1G34180
AT1G68640,0.274595668865687,AT1G34180
AT2G28450,0.25263040435685863,AT1G34180
AT1G51140,0.27887250715041617,AT1G34520
AT4G36730,0.2826034568161856,AT1G34520
AT4G36780,0.2779465831455228,AT1G34520
AT5G37020,0.16057745288787534,AT1G34520
AT3G57920,0.2410433950182835,AT1G35210
AT4G17230,0.4114940278909865,AT1G35210
AT5G11260,0.34746257709073,AT1G35210
AT1G51140,0.2795451567227827,AT1G42550
AT4G36730,0.2072890333667912,AT1G42550
AT4G36780,0.26009211419663675,AT1G42550
AT5G37020,0.2530736957137894,AT1G42550
AT1G04990,0.23125607821027913,AT1G43160
AT1G30330,0.23256077504114556,AT1G43160
AT2G36080,0.5361831467485753,AT1G43160
AT1G43700,0.3097173202109738,AT1G43700
AT1G68640,0.43907582430194164,AT1G43700
AT2G28450,0.25120685548708455,AT1G43700
AT1G04990,0.5457602459685664,AT1G44020
AT1G30330,0.21004158696017633,AT1G44020
AT2G36080,0.2441981670712574,AT1G44020
AT1G04990,0.246495661387568,AT1G45249
AT1G30330,0.2297512860632441,AT1G45249
AT2G36080,0.5237530525491879,AT1G45249
AT1G51140,0.18389722878811746,AT1G48100
AT4G36730,0.26522621053110984,AT1G48100
AT4G36780,0.3886124120063544,AT1G48100
AT5G37020,0.1622641486744182,AT1G48100
AT1G04990,0.2143259191292112,AT1G48500
AT1G30330,0.38977678462684284,AT1G48500
AT2G36080,0.39589729624394593,AT1G48500
AT1G51140,0.3413783628179192,AT1G49010
AT4G36730,0.17150231416944922,AT1G49010
AT4G36780,0.1504299024782767,AT1G49010
AT5G37020,0.336689420534355,AT1G49010
AT1G01260,0.3177721463601409,AT1G49530
AT1G58100,0.1252437238858,AT1G49530
AT3G48590,0.12300696616305505,AT1G49530
AT5G06110,0.31198376070934075,AT1G49530
AT5G63470,0.12199340288166344,AT1G49530
AT1G43700,0.3576290290427322,AT1G49720
AT1G68640,0.41202885944547946,AT1G49720
AT2G28450,0.2303421115117885,AT1G49720
AT1G51140,0.14756891590819635,AT1G50020
AT4G36730,0.36817051042040455,AT1G50020
AT4G36780,0.2923592808828201,AT1G50020
AT5G37020,0.19190129278857893,AT1G50020
AT3G57920,0.2263600902974932,AT1G50040
AT4G17230,0.2356904764986226,AT1G50040
AT5G11260,0.5379494332038842,AT1G50040
AT1G51140,0.26300184146838573,AT1G50250
AT4G36730,0.28127678538077444,AT1G50250
AT4G36780,0.24704795245491826,AT1G50250
AT5G37020,0.2086734206959215,AT1G50250
AT1G51140,0.18426548455326175,AT1G51140
AT4G36730,0.2832148539353724,AT1G51140
AT4G36780,0.34887865361910525,AT1G51140
AT5G37020,0.1836410078922607,AT1G51140
AT1G30330,0.20168576149846926,AT1G51140
AT1G51140,0.21626518242271603,AT1G51140
AT1G58100,0.1639423708634786,AT1G51140
AT2G28450,0.3006275121703351,AT1G51140
AT4G17230,0.117479173045001,AT1G51140
AT1G43700,0.2883828874220711,AT1G51640
AT1G68640,0.1903170697368354,AT1G51640
AT2G28450,0.5213000428410934,AT1G51640
AT1G04990,0.23892712373630895,AT1G51800
AT1G30330,0.4982035630789058,AT1G51800
AT2G36080,0.26286931318478535,AT1G51800
AT1G04990,0.22152202849196653,AT1G51820
AT1G30330,0.3859214111602391,AT1G51820
AT2G36080,0.39255656034779424,AT1G51820
AT1G43700,0.2911077523034816,AT1G51830
AT1G68640,0.40649609985634233,AT1G51830
AT2G28450,0.30239614784017615,AT1G51830
AT1G51140,0.24000785820780587,AT1G52200
AT4G36730,0.19947154041889437,AT1G52200
AT4G36780,0.21719708064138254,AT1G52200
AT5G37020,0.34332352073191724,AT1G52200
AT1G01260,0.3115399520816835,AT1G54120
AT1G58100,0.1296235475155525,AT1G54120
AT3G48590,0.1270632564174712,AT1G54120
AT5G06110,0.3054504652913561,AT1G54120
AT5G63470,0.1263227786939366,AT1G54120
AT1G01260,0.18023296434939676,AT1G58100
AT1G58100,0.21408988933146617,AT1G58100
AT3G48590,0.2089344335985338,AT1G58100
AT5G06110,0.18199472282484622,AT1G58100
AT5G63470,0.214747989895757,AT1G58100
AT1G30330,0.2280347390603241,AT1G58100
AT1G51140,0.12564586960244079,AT1G58100
AT1G58100,0.25128194411170895,AT1G58100
AT2G28450,0.20253142107372127,AT1G58100
AT4G17230,0.19250602615180484,AT1G58100
AT1G51140,0.31445348504189513,AT1G58460
AT4G36730,0.19494144658725482,AT1G58460
AT4G36780,0.1562510518728384,AT1G58460
AT5G37020,0.33435401649801155,AT1G58460
AT1G04990,0.24443607865437306,AT1G59640
AT1G30330,0.2320508547151034,AT1G59640
AT2G36080,0.5235130666305235,AT1G59640
AT1G51140,0.1547614045845311,AT1G60270
AT4G36730,0.30494644519190095,AT1G60270
AT4G36780,0.35884321853334905,AT1G60270
AT5G37020,0.1814489316902189,AT1G60270
AT3G57920,0.39864096971391866,AT1G61840
AT4G17230,0.2367397467530951,AT1G61840
AT5G11260,0.36461928353298634,AT1G61840
AT1G04990,0.3145151472090554,AT1G61890
AT1G30330,0.46092060131840423,AT1G61890
AT2G36080,0.22456425147254047,AT1G61890
AT1G51140,0.28809911062151644,AT1G62030
AT4G36730,0.29266675422212596,AT1G62030
AT4G36780,0.22686814518789727,AT1G62030
AT5G37020,0.19236598996846035,AT1G62030
AT1G51140,0.25744298166505863,AT1G62975
AT4G36730,0.249319283421326,AT1G62975
AT4G36780,0.2277356810969994,AT1G62975
AT5G37020,0.26550205381661585,AT1G62975
AT1G51140,0.3152989686922166,AT1G63650
AT4G36730,0.18997196789280674,AT1G63650
AT4G36780,0.1864717265875753,AT1G63650
AT5G37020,0.3082573368274014,AT1G63650
AT1G51140,0.12473011482655227,AT1G64000
AT4G36730,0.311741603932044,AT1G64000
AT4G36780,0.40091544896667425,AT1G64000
AT5G37020,0.1626128322747295,AT1G64000
AT1G04990,0.5089164363513587,AT1G64405
AT1G30330,0.23105064662266916,AT1G64405
AT2G36080,0.26003291702597225,AT1G64405
AT1G51140,0.24083911073884937,AT1G64500
AT4G36730,0.22112217159080957,AT1G64500
AT4G36780,0.3128155767408832,AT1G64500
AT5G37020,0.2252231409294578,AT1G64500
AT1G04990,0.2851064128166347,AT1G64530
AT1G30330,0.431750097321314,AT1G64530
AT2G36080,0.28314348986205135,AT1G64530
AT1G04990,0.4735889595677139,AT1G65390
AT1G30330,0.2604616812564265,AT1G65390
AT2G36080,0.2659493591758596,AT1G65390
AT3G57920,0.25741236682415763,AT1G66160
AT4G17230,0.48287421714317275,AT1G66160
AT5G11260,0.25971341603266973,AT1G66160
AT1G51140,0.15947678188729686,AT1G66230
AT4G36730,0.47770267928265775,AT1G66230
AT4G36780,0.2175701065918034,AT1G66230
AT5G37020,0.14525043223824197,AT1G66230
AT1G51140,0.19462081847118912,AT1G66330
AT4G36730,0.32743957232417337,AT1G66330
AT4G36780,0.2428424110528275,AT1G66330
AT5G37020,0.23509719815180996,AT1G66330
AT1G51140,0.20296800660884687,AT1G66725
AT4G36730,0.2848040072435777,AT1G66725
AT4G36780,0.27731154956167087,AT1G66725
AT5G37020,0.23491643658590464,AT1G66725
AT1G51140,0.18382971250555905,AT1G66920
AT4G36730,0.31623759107088384,AT1G66920
AT4G36780,0.31990585428294044,AT1G66920
AT5G37020,0.18002684214061654,AT1G66920
AT1G51140,0.17575385993249856,AT1G67070
AT4G36730,0.3498364284831942,AT1G67070
AT4G36780,0.25914214119450574,AT1G67070
AT5G37020,0.21526757038980165,AT1G67070
AT1G01260,0.237703538101921,AT1G67265
AT1G58100,0.17585097876207573,AT1G67265
AT3G48590,0.17659881911247852,AT1G67265
AT5G06110,0.23096013308557653,AT1G67265
AT5G63470,0.17888653093794815,AT1G67265
AT1G01260,0.23583144973973458,AT1G68520
AT1G58100,0.18072259145033107,AT1G68520
AT3G48590,0.17647390489514928,AT1G68520
AT5G06110,0.22868372501631323,AT1G68520
AT5G63470,0.17828832889847177,AT1G68520
AT1G43700,0.3700830295953243,AT1G68640
AT1G68640,0.3521110653722328,AT1G68640
AT2G28450,0.2778059050324429,AT1G68640
AT1G01260,0.2626822357360472,AT1G68670
AT1G58100,0.16275146530304302,AT1G68670
AT3G48590,0.15605416165890731,AT1G68670
AT5G06110,0.2594191008637452,AT1G68670
AT5G63470,0.15909303643825715,AT1G68670
AT1G04990,0.2893743658233063,AT1G68880
AT1G30330,0.4709820051716721,AT1G68880
AT2G36080,0.23964362900502167,AT1G68880
AT1G04990,0.5370844865877689,AT1G69570
AT1G30330,0.22565750850771574,AT1G69570
AT2G36080,0.2372580049045153,AT1G69570
AT1G04990,0.5417587661757985,AT1G69810
AT1G30330,0.16817551674344514,AT1G69810
AT2G36080,0.29006571708075624,AT1G69810
AT1G43700,0.3572478207898655,AT1G69930
AT1G68640,0.41280903287498016,AT1G69930
AT2G28450,0.22994314633515425,AT1G69930
AT1G51140,0.14696998892853655,AT1G70000
AT4G36730,0.3698712851526116,AT1G70000
AT4G36780,0.3282857841270923,AT1G70000
AT5G37020,0.15487294179175962,AT1G70000
AT1G43700,0.24330256495697986,AT1G70260
AT1G68640,0.6100994811703138,AT1G70260
AT2G28450,0.14659795387270652,AT1G70260
AT1G01260,0.31792487901778815,AT1G70700
AT1G58100,0.12558502054647197,AT1G70700
AT3G48590,0.12297085567841654,AT1G70700
AT5G06110,0.3122769761000765,AT1G70700
AT5G63470,0.12124226865724684,AT1G70700
AT1G01260,0.2364726125942873,AT1G70920
AT1G58100,0.17830973182802956,AT1G70920
AT3G48590,0.17698746336354199,AT1G70920
AT5G06110,0.22920579159406812,AT1G70920
AT5G63470,0.17902440062007313,AT1G70920
AT1G43700,0.5248083272504908,AT1G71030
AT1G68640,0.2769436372335556,AT1G71030
AT2G28450,0.1982480355159536,AT1G71030
AT1G51140,0.2410636212164493,AT1G71692
AT4G36730,0.303877350310886,AT1G71692
AT4G36780,0.31433322884197973,AT1G71692
AT5G37020,0.14072579963068504,AT1G71692
AT1G01260,0.18891682907984453,AT1G72010
AT1G58100,0.2102525422957721,AT1G72010
AT3G48590,0.20486444576949264,AT1G72010
AT5G06110,0.18773516683328118,AT1G72010
AT5G63470,0.20823101602160973,AT1G72010
AT1G01260,0.17916197632587808,AT1G72220
AT1G58100,0.2153953265620855,AT1G72220
AT3G48590,0.21102188348211892,AT1G72220
AT5G06110,0.17824233144327678,AT1G72220
AT5G63470,0.21617848218664068,AT1G72220
AT1G51140,0.17713183486789344,AT1G72360
AT4G36730,0.24234095468270023,AT1G72360
AT4G36780,0.4120275622919574,AT1G72360
AT5G37020,0.16849964815744892,AT1G72360
AT1G04990,0.230316523640555,AT1G72416
AT1G30330,0.23929808490077753,AT1G72416
AT2G36080,0.5303853914586675,AT1G72416
AT1G51140,0.1957070662856032,AT1G72500
AT4G36730,0.2543551457567783,AT1G72500
AT4G36780,0.25207896781409295,AT1G72500
AT5G37020,0.2978588201435257,AT1G72500
AT1G01260,0.17827881215184735,AT1G72650
AT1G58100,0.21562200708229923,AT1G72650
AT3G48590,0.21044560239742977,AT1G72650
AT5G06110,0.17942181229168033,AT1G72650
AT5G63470,0.2162317660767434,AT1G72650
AT1G04990,0.22162251586311713,AT1G72790
AT1G30330,0.2308834390389996,AT1G72790
AT2G36080,0.5474940450978832,AT1G72790
AT3G57920,0.39238245182255554,AT1G72940
AT4G17230,0.2683639025356782,AT1G72940
AT5G11260,0.33925364564176613,AT1G72940
AT1G51140,0.17529161441239782,AT1G73480
AT4G36730,0.31722923908631917,AT1G73480
AT4G36780,0.34326430283491743,AT1G73480
AT5G37020,0.16421484366636568,AT1G73480
AT1G01260,0.24500777035657262,AT1G74430
AT1G58100,0.17416774431924628,AT1G74430
AT3G48590,0.1701356109531552,AT1G74430
AT5G06110,0.23860438487172533,AT1G74430
AT5G63470,0.1720844894993006,AT1G74430
AT3G57920,0.5086423527957824,AT1G74450
AT4G17230,0.24089427693465973,AT1G74450
AT5G11260,0.25046337026955773,AT1G74450
AT3G57920,0.33180718633971257,AT1G74930
AT4G17230,0.27807375466462836,AT1G74930
AT5G11260,0.3901190589956591,AT1G74930
AT1G01260,0.3168575632899132,AT1G74950
AT1G58100,0.12590846520625013,AT1G74950
AT3G48590,0.12358683906429098,AT1G74950
AT5G06110,0.3110555786125583,AT1G74950
AT5G63470,0.1225915538269874,AT1G74950
AT1G51140,0.2662194058613462,AT1G75100
AT4G36730,0.25889392332678274,AT1G75100
AT4G36780,0.22214598005048966,AT1G75100
AT5G37020,0.2527406907613814,AT1G75100
AT1G01260,0.2537562022669676,AT1G75450
AT1G58100,0.16841739924379004,AT1G75450
AT3G48590,0.16224539435402355,AT1G75450
AT5G06110,0.2515225255454082,AT1G75450
AT5G63470,0.16405847858981049,AT1G75450
AT1G51140,0.34112782402913,AT1G75710
AT4G36730,0.13960102323128898,AT1G75710
AT4G36780,0.2101454376080165,AT1G75710
AT5G37020,0.3091257151315645,AT1G75710
AT1G01260,0.30745367004508684,AT1G76640
AT1G58100,0.1326310135459219,AT1G76640
AT3G48590,0.129587851326875,AT1G76640
AT5G06110,0.301512477246745,AT1G76640
AT5G63470,0.12881498783537126,AT1G76640
AT1G51140,0.1365671706786122,AT1G76890
AT4G36730,0.3856747018004553,AT1G76890
AT4G36780,0.3150064058012656,AT1G76890
AT5G37020,0.16275172171966684,AT1G76890
AT1G51140,0.3211421898418303,AT1G77530
AT4G36730,0.20917108661918873,AT1G77530
AT4G36780,0.14822889270716932,AT1G77530
AT5G37020,0.32145783083181173,AT1G77530
AT1G01260,0.1775579914378272,AT1G78080
AT1G58100,0.2159489989488202,AT1G78080
AT3G48590,0.21127891087522593,AT1G78080
AT5G06110,0.17790500774329399,AT1G78080
AT5G63470,0.21730909099483273,AT1G78080
AT1G51140,0.15900642402014808,AT1G78450
AT4G36730,0.29599043775513934,AT1G78450
AT4G36780,0.2843624966869437,AT1G78450
AT5G37020,0.2606406415377689,AT1G78450
AT1G51140,0.3343722712526456,AT1G78510
