Feature,Importance,Target Gene
AT1G51140,0.2579229027489223,AT1G01060
AT4G36730,0.22803711595905946,AT1G01060
AT4G36780,0.29854483493940054,AT1G01060
AT5G37020,0.21549514635261774,AT1G01060
AT1G01260,0.2208598094020733,AT1G01260
AT1G58100,0.18530850076142572,AT1G01260
AT3G48590,0.1893819585298613,AT1G01260
AT5G06110,0.2219160976347779,AT1G01260
AT5G63470,0.1825336336718617,AT1G01260
AT1G51140,0.29107298336777404,AT1G01520
AT4G36730,0.20801060255355058,AT1G01520
AT4G36780,0.24203165166013674,AT1G01520
AT5G37020,0.25888476241853875,AT1G01520
AT1G43700,0.5299108685880382,AT1G01580
AT1G68640,0.33056110789085413,AT1G01580
AT2G28450,0.1395280235211078,AT1G01580
AT1G51140,0.20653547056164206,AT1G02030
AT4G36730,0.33999970450845524,AT1G02030
AT4G36780,0.3329025177550228,AT1G02030
AT5G37020,0.12056230717487974,AT1G02030
AT1G51140,0.2051340679972668,AT1G02340
AT4G36730,0.3707686849185096,AT1G02340
AT4G36780,0.27001882070549893,AT1G02340
AT5G37020,0.15407842637872463,AT1G02340
AT3G57920,0.3574306064386796,AT1G02810
AT4G17230,0.27775230648575794,AT1G02810
AT5G11260,0.3648170870755624,AT1G02810
AT1G51140,0.14945870809115155,AT1G03170
AT4G36730,0.24733073899379124,AT1G03170
AT4G36780,0.3402807020762676,AT1G03170
AT5G37020,0.2629298508387895,AT1G03170
AT1G04990,0.23118060813205799,AT1G04990
AT1G30330,0.23786702045627048,AT1G04990
AT2G36080,0.5309523714116716,AT1G04990
AT1G51140,0.17250813922135821,AT1G05420
AT4G36730,0.36896127086603464,AT1G05420
AT4G36780,0.29952247340336463,AT1G05420
AT5G37020,0.15900811650924254,AT1G05420
AT1G51140,0.2286773883844836,AT1G05710
AT4G36730,0.33595129043612987,AT1G05710
AT4G36780,0.2917384381901697,AT1G05710
AT5G37020,0.14363288298921678,AT1G05710
AT1G43700,0.4978832017853535,AT1G05805
AT1G68640,0.34594729598538865,AT1G05805
AT2G28450,0.1561695022292579,AT1G05805
AT1G04990,0.35269767112759765,AT1G06002
AT1G30330,0.19503700963678638,AT1G06002
AT2G36080,0.4522653192356159,AT1G06002
AT1G51140,0.2779247535490074,AT1G06040
AT4G36730,0.2201453218014263,AT1G06040
AT4G36780,0.2643588269665499,AT1G06040
AT5G37020,0.23757109768301643,AT1G06040
AT1G51140,0.3004291124947101,AT1G07010
AT4G36730,0.21261817299773988,AT1G07010
AT4G36780,0.20519380137036655,AT1G07010
AT5G37020,0.28175891313718343,AT1G07010
AT1G51140,0.1918827654002966,AT1G07128
AT4G36730,0.2858600994329965,AT1G07128
AT4G36780,0.3284227831501659,AT1G07128
AT5G37020,0.193834352016541,AT1G07128
AT3G57920,0.3649598846664206,AT1G07135
AT4G17230,0.34466338119717077,AT1G07135
AT5G11260,0.2903767341364085,AT1G07135
AT1G04990,0.5809040622503133,AT1G07150
AT1G30330,0.21855919955417086,AT1G07150
AT2G36080,0.2005367381955159,AT1G07150
AT1G51140,0.271886029364977,AT1G07160
AT4G36730,0.29532987334020894,AT1G07160
AT4G36780,0.27733571175423627,AT1G07160
AT5G37020,0.1554483855405778,AT1G07160
AT1G04990,0.2753938145345027,AT1G07620
AT1G30330,0.48545168883004397,AT1G07620
AT2G36080,0.2391544966354533,AT1G07620
AT1G01260,0.31206390110960464,AT1G07640
AT1G58100,0.12944257881455148,AT1G07640
AT3G48590,0.13213530708134255,AT1G07640
AT5G06110,0.30270107546749997,AT1G07640
AT5G63470,0.12365713752700128,AT1G07640
AT1G04990,0.5709379566941207,AT1G07690
AT1G30330,0.2189766460022948,AT1G07690
AT2G36080,0.21008539730358441,AT1G07690
AT1G01260,0.1787778437855318,AT1G08000
AT1G58100,0.20908428917041594,AT1G08000
AT3G48590,0.21713756275555665,AT1G08000
AT5G06110,0.17544425665074692,AT1G08000
AT5G63470,0.21955604763774875,AT1G08000
AT1G43700,0.42889764692065874,AT1G08920
AT1G68640,0.35663388939469254,AT1G08920
AT2G28450,0.21446846368464875,AT1G08920
AT3G57920,0.25390689754681417,AT1G09070
AT4G17230,0.4038093860674974,AT1G09070
AT5G11260,0.3422837163856884,AT1G09070
AT1G04990,0.2865651175901725,AT1G09540
AT1G30330,0.2203387851731818,AT1G09540
AT2G36080,0.49309609723664566,AT1G09540
AT3G57920,0.3641070510847716,AT1G09950
AT4G17230,0.21550068649793414,AT1G09950
AT5G11260,0.4203922624172942,AT1G09950
AT1G51140,0.35130479865394476,AT1G10120
AT4G36730,0.22588013924507624,AT1G10120
AT4G36780,0.15527325503302852,AT1G10120
AT5G37020,0.26754180706795044,AT1G10120
AT1G51140,0.20863436603377045,AT1G10370
AT4G36730,0.28179005203988705,AT1G10370
AT4G36780,0.26053838231139675,AT1G10370
AT5G37020,0.2490371996149457,AT1G10370
AT1G51140,0.20460185804205194,AT1G10480
AT4G36730,0.273494509472261,AT1G10480
AT4G36780,0.4072274216241388,AT1G10480
AT5G37020,0.11467621086154832,AT1G10480
AT1G04990,0.2671790568816906,AT1G12240
AT1G30330,0.2979621301190293,AT1G12240
AT2G36080,0.4348588129992802,AT1G12240
AT1G51140,0.20177662170592076,AT1G12370
AT4G36730,0.3494607702932557,AT1G12370
AT4G36780,0.22914102956579863,AT1G12370
AT5G37020,0.21962157843502497,AT1G12370
AT3G57920,0.41377963626197206,AT1G12610
