Regulator	Interaction	Target	Weight
AT1G30330	regulates	AT4G27310	0.285308448840093
AT2G36080	regulates	AT4G31550	0.291130135811105
AT2G36080	regulates	AT4G32810	0.134229996395107
AT1G04990	regulates	AT4G37430	0.685401420013523
AT2G36080	regulates	AT4G37610	0.369034093524098
AT2G36080	regulates	AT5G02970	0.428012291223901
AT2G36080	regulates	AT5G03890	0.223222764384929
AT1G30330	regulates	AT5G08130	0.240819903051816
AT1G04990	regulates	AT5G15150	0.159513430511308
AT1G04990	regulates	AT5G15310	0.0848546324816507
AT2G36080	regulates	AT5G17810	0.138985256904829
AT1G30330	regulates	AT5G21120	0.28392443129517
AT2G36080	regulates	AT5G22090	0.264849150462503
AT1G30330	regulates	AT5G24230	0.759790139574056
AT1G04990	regulates	AT5G25810	0
AT1G04990	regulates	AT5G25890	0.391815166599651
AT2G36080	regulates	AT5G26660	0.190853402510625
AT1G30330	regulates	AT5G35732	0.0637767937955865
AT1G04990	regulates	AT5G36925	0.182601331978642
AT1G04990	regulates	AT5G37260	0.656688201050225
AT1G30330	regulates	AT5G41590	0.469460611405693
AT1G04990	regulates	AT5G42410	0.545932167581462
AT1G30330	regulates	AT5G44110	0.280896082920366
AT1G30330	regulates	AT5G44190	0.0302648703744001
AT1G30330	regulates	AT5G46780	0.564967516895307
AT2G36080	regulates	AT5G48540	0.395503939694697
AT1G30330	regulates	AT5G49330	0.292222268586557
AT2G36080	regulates	AT5G54040	0.449513012094554
AT1G04990	regulates	AT5G54960	0.349544004647435
AT1G04990	regulates	AT5G55770	0.717560573100444
AT1G30330	regulates	AT5G57520	0.60153745761053
AT1G30330	regulates	AT5G58900	0.41581098265184
AT1G30330	regulates	AT5G62430	0.311565803921372
AT1G04990	regulates	AT5G64750	0.261397881202
AT1G04990	regulates	AT5G64850	0.779034837779836
AT2G36080	regulates	AT5G65310	0.354386127726591
AT2G36080	regulates	AT5G65683	0.234390910115738
AT2G28450	regulates	AT1G30330	0.467406495230009
AT5G63470	regulates	AT2G28450	0
AT5G63470	regulates	AT4G17230	1
AT2G28450	regulates	AT5G37020	0.417918913048674
AT5G63470	regulates	AT5G63470	0.590505400897927
