Regulator	Interaction	Target	Weight
AT1G04990	regulates	AT4G37430	0.685401420013523
AT2G36080	regulates	AT4G37610	0.369034093524098
AT2G36080	regulates	AT5G02970	0.428012291223901
AT1G30330	regulates	AT5G24230	0.759790139574056
AT1G04990	regulates	AT5G25890	0.391815166599651
AT1G04990	regulates	AT5G37260	0.656688201050225
AT1G30330	regulates	AT5G41590	0.469460611405693
AT1G04990	regulates	AT5G42410	0.545932167581462
AT1G30330	regulates	AT5G46780	0.564967516895307
AT2G36080	regulates	AT5G48540	0.395503939694697
AT2G36080	regulates	AT5G54040	0.449513012094554
AT1G04990	regulates	AT5G54960	0.349544004647435
AT1G04990	regulates	AT5G55770	0.717560573100444
AT1G30330	regulates	AT5G57520	0.60153745761053
AT1G30330	regulates	AT5G58900	0.41581098265184
AT1G04990	regulates	AT5G64850	0.779034837779836
AT2G36080	regulates	AT5G65310	0.354386127726591
AT1G51140	regulates	AT1G30330	1
