Feature,Importance,Target Gene
AT1G51140,0.4346240533225035,AT1G01060
AT5G37020,0.4477976287443346,AT1G01060
AT4G36730,0.5597470359304182,AT1G01520
AT4G36780,0.4851140978063624,AT1G01520
AT5G37020,0.3332184135179963,AT1G01520
AT1G51140,0.5224305668683903,AT1G02030
AT4G36730,0.61572173952346,AT1G02030
AT1G51140,0.5076492107121695,AT1G02340
AT4G36780,0.3634298984191186,AT1G02340
AT5G37020,0.4688468414792555,AT1G02340
AT4G36730,0.4532701779652373,AT1G03170
AT4G36780,0.7006307044423442,AT1G03170
AT1G51140,0.3817721567218497,AT1G05420
AT4G36730,0.4050238649229987,AT1G05420
AT5G37020,0.379830548544495,AT1G05420
AT1G51140,0.5936669546400873,AT1G05710
AT4G36780,0.3793841021306167,AT1G05710
AT5G37020,0.380876846821706,AT1G05710
AT1G51140,0.4848682185303664,AT1G06040
AT4G36780,0.3429748334458663,AT1G06040
AT5G37020,0.416039250091363,AT1G06040
AT1G51140,0.4906661933510638,AT1G07010
AT4G36780,0.467123179240985,AT1G07010
AT5G37020,0.3358482215582509,AT1G07010
AT1G51140,0.635324375714896,AT1G07128
AT4G36730,0.3795980168746492,AT1G07128
AT1G51140,0.5853421544017035,AT1G07160
AT5G37020,0.5056063120308446,AT1G07160
AT1G51140,0.6055427814082811,AT1G10120
AT5G37020,0.4842389347214904,AT1G10120
AT1G51140,0.4167005711926447,AT1G10370
AT4G36730,0.4291393942133206,AT1G10370
AT1G51140,0.6447903046717117,AT1G10480
AT4G36780,0.3918229251512927,AT1G10480
AT4G36730,0.5037723323373763,AT1G12370
AT4G36780,0.4415782172339965,AT1G12370
AT1G51140,0.628160562544136,AT1G13670
AT4G36730,0.5037723323373763,AT1G13670
AT1G51140,0.4609904210158281,AT1G13740
AT4G36730,0.3341421473874675,AT1G13740
AT4G36780,0.3741167955402445,AT1G13740
AT1G51140,0.3918229251512927,AT1G14345
AT4G36730,0.3793841021306167,AT1G14345
AT4G36780,0.4602364517650105,AT1G14345
AT4G36730,0.4211641260196894,AT1G14430
AT4G36780,0.732840253089891,AT1G14430
AT4G36730,0.3669452791099408,AT1G16720
AT4G36780,0.4913335093167004,AT1G16720
AT5G37020,0.6801101074983235,AT1G17100
AT1G51140,0.5492486571692003,AT1G17920
AT5G37020,0.5396248444239804,AT1G17920
AT4G36780,0.3828514513489169,AT1G18330
AT5G37020,0.6482098505756462,AT1G18330
AT1G51140,0.3980423366616307,AT1G18810
AT4G36730,0.5473082129097423,AT1G18810
AT4G36730,0.620405341180142,AT1G19490
AT4G36780,0.3767866058673225,AT1G19490
AT1G51140,0.3856035136409547,AT1G22680
AT4G36730,0.6552416844522628,AT1G22680
AT4G36730,0.3342166929677652,AT1G23010
AT4G36780,0.5209892295338991,AT1G23010
AT5G37020,0.428273462110925,AT1G23010
AT5G37020,0.6000658368293148,AT1G26790
AT1G51140,0.6069866842662075,AT1G27740
AT4G36730,0.4770919425458373,AT1G27740
AT1G51140,0.4737780639459323,AT1G28600
AT4G36730,0.3524013902519647,AT1G28600
AT4G36780,0.3649255644365752,AT1G28600
AT1G51140,0.7126536324954402,AT1G34520
AT4G36730,0.4540170402546725,AT1G34520
AT1G51140,0.5137977375249789,AT1G42550
AT4G36780,0.4377722235567318,AT1G42550
AT5G37020,0.3358482215582509,AT1G42550
