Feature,Importance,Target Gene
AT4G17230,0.1393008304457887,AT5G41740
AT5G11260,0.4199347092491317,AT5G41740
AT3G57920,0.3165516925636293,AT5G42380
AT4G17230,0.4437558945085338,AT5G42380
AT5G11260,0.239692412927837,AT5G42380
AT3G57920,0.8480355055428986,AT5G43170
AT4G17230,0.136502559205461,AT5G43170
AT5G11260,0.015461935251640302,AT5G43170
AT3G57920,0.5878377924037201,AT5G45340
AT4G17230,0.14762816785526173,AT5G45340
AT5G11260,0.2645340397410181,AT5G45340
AT3G57920,0.5812795226064225,AT5G46295
AT4G17230,0.12456204100482782,AT5G46295
AT5G11260,0.2941584363887498,AT5G46295
AT3G57920,0.050331429637914225,AT5G51190
AT4G17230,0.3547793183245283,AT5G51190
AT5G11260,0.5948892520375575,AT5G51190
AT3G57920,0.43974095838660676,AT5G52020
AT4G17230,0.48367145619933033,AT5G52020
AT5G11260,0.07658758541406294,AT5G52020
AT3G57920,0.510714800343206,AT5G52510
AT4G17230,0.08860744330743191,AT5G52510
AT5G11260,0.40067775634936204,AT5G52510
AT3G57920,0.12640967036059564,AT5G58750
AT4G17230,0.3796199621727424,AT5G58750
AT5G11260,0.493970367466662,AT5G58750
AT3G57920,0.2086456007746271,AT5G59820
AT4G17230,0.31400030192147643,AT5G59820
AT5G11260,0.47735409730389655,AT5G59820
AT3G57920,0.7986568878861365,AT5G62520
AT4G17230,0.04217653617957932,AT5G62520
AT5G11260,0.15916657593428404,AT5G62520
AT3G57920,0.6130370558331808,AT5G65300
AT4G17230,0.10596046495395661,AT5G65300
AT5G11260,0.2810024792128626,AT5G65300
AT3G57920,0.627622581017765,AT5G67080
AT4G17230,0.15814553639442128,AT5G67080
AT5G11260,0.21423188258781362,AT5G67080
AT3G57920,0.1463311582450465,AT5G67300
AT4G17230,0.6169635730353623,AT5G67300
AT5G11260,0.2367052687195912,AT5G67300
