Feature,Importance,Target Gene
AT1G51140,0.3398511638184839,AT1G01060
AT4G36730,0.19971958773015602,AT1G01060
AT4G36780,0.19479482516166446,AT1G01060
AT5G37020,0.26563442328969566,AT1G01060
AT1G51140,0.05556316935970945,AT1G01520
AT4G36730,0.39774633993903286,AT1G01520
AT4G36780,0.323323735088441,AT1G01520
AT5G37020,0.2233667556128167,AT1G01520
AT1G51140,0.35294117647058826,AT1G02030
AT4G36730,0.4249280131633073,AT1G02030
AT4G36780,0.11476758535582066,AT1G02030
AT5G37020,0.10736322501028384,AT1G02030
AT1G51140,0.35891667399308297,AT1G02340
AT4G36730,0.10075157519352262,AT1G02340
AT4G36780,0.2361853804494861,AT1G02340
AT5G37020,0.3041463703639084,AT1G02340
AT1G51140,0.13936458616473202,AT1G03170
AT4G36730,0.364273889976547,AT1G03170
AT4G36780,0.440509569396193,AT1G03170
AT5G37020,0.055851954462527935,AT1G03170
AT1G51140,0.21927192222641032,AT1G05420
AT4G36730,0.31155904468546164,AT1G05420
AT4G36780,0.23079785995855082,AT1G05420
AT5G37020,0.2383711731295772,AT1G05420
AT1G51140,0.4385947446099026,AT1G05710
AT4G36730,0.07827881646073055,AT1G05710
AT4G36780,0.2241875771287536,AT1G05710
AT5G37020,0.25893886180061315,AT1G05710
AT1G51140,0.3377561497105534,AT1G06040
AT4G36730,0.13368983957219252,AT1G06040
AT4G36780,0.21251062452673192,AT1G06040
AT5G37020,0.31604338619052214,AT1G06040
AT1G51140,0.3678695980034146,AT1G07010
AT4G36730,0.10736640212703581,AT1G07010
AT4G36780,0.2976969492730871,AT1G07010
AT5G37020,0.22706705059646243,AT1G07010
AT1G51140,0.4659501614410048,AT1G07128
AT4G36730,0.2529818018761685,AT1G07128
AT4G36780,0.15904387530716058,AT1G07128
AT5G37020,0.12202416137566614,AT1G07128
AT1G51140,0.4099188158446553,AT1G07160
AT4G36730,0.045470406944013234,AT1G07160
AT4G36780,0.18140682846565198,AT1G07160
AT5G37020,0.36320394874567946,AT1G07160
AT1G51140,0.42505191463304215,AT1G10120
AT4G36730,0.18928512513281232,AT1G10120
AT4G36780,0.07307667587190894,AT1G10120
AT5G37020,0.3125862843622366,AT1G10120
AT1G51140,0.28835870012340603,AT1G10370
AT4G36730,0.27108185931715345,AT1G10370
AT4G36780,0.23776223776223776,AT1G10370
AT5G37020,0.20279720279720279,AT1G10370
AT1G51140,0.4640248270498713,AT1G10480
AT4G36730,0.1404693447789847,AT1G10480
AT4G36780,0.2570958453311395,AT1G10480
AT5G37020,0.1384099828400046,AT1G10480
AT1G51140,0.19292472233648705,AT1G12370
AT4G36730,0.34923899629781985,AT1G12370
AT4G36780,0.2957630604689428,AT1G12370
AT5G37020,0.1620732208967503,AT1G12370
AT1G51140,0.4006581653640477,AT1G13670
AT4G36730,0.3422459893048128,AT1G13670
AT4G36780,0.0781571369806664,AT1G13670
AT5G37020,0.17893870835047307,AT1G13670
AT1G51140,0.32202739561394866,AT1G13740
AT4G36730,0.24612027384527035,AT1G13740
AT4G36780,0.25541863862101616,AT1G13740
AT5G37020,0.17643369191976493,AT1G13740
AT1G51140,0.2402303578774167,AT1G14345
AT4G36730,0.28177704648292884,AT1G14345
AT4G36780,0.29987659399424105,AT1G14345
AT5G37020,0.1781160016454134,AT1G14345
AT1G51140,0.15574855597762485,AT1G14430
AT4G36730,0.35858119890445356,AT1G14430
AT4G36780,0.4492465301539974,AT1G14430
AT5G37020,0.036423714963924214,AT1G14430
AT1G51140,0.1916906622788976,AT1G16720
AT4G36730,0.27190456602221313,AT1G16720
AT4G36780,0.32990538872891817,AT1G16720
AT5G37020,0.20649938296997122,AT1G16720
AT1G51140,0.23156281449488733,AT1G17100
AT4G36730,0.18047772917975777,AT1G17100
AT4G36780,0.13326368907823594,AT1G17100
AT5G37020,0.45469576724711896,AT1G17100
AT1G51140,0.41357840237050103,AT1G17920
AT4G36730,0.18635097791646674,AT1G17920
AT4G36780,0.07720209019749913,AT1G17920
AT5G37020,0.3228685295155332,AT1G17920
AT1G51140,0.1385926749930834,AT1G18330
