Feature,Importance,Target Gene
AT4G36780,0.3235933914874845,AT1G10370
AT5G37020,0.23125013995424412,AT1G10370
AT1G51140,0.5531747225319334,AT1G10480
AT4G36730,0.11195458416679271,AT1G10480
AT4G36780,0.15346480993579714,AT1G10480
AT5G37020,0.18140588336547667,AT1G10480
AT1G04990,0.19789890135247076,AT1G12240
AT1G30330,0.46438389889806275,AT1G12240
AT2G36080,0.3377171997494664,AT1G12240
AT1G51140,0.2307042187519962,AT1G12370
AT4G36730,0.3099365868650785,AT1G12370
AT4G36780,0.20789624701987192,AT1G12370
AT5G37020,0.2514629473630533,AT1G12370
AT3G57920,0.5612050247763999,AT1G12610
AT4G17230,0.17960919089990723,AT1G12610
AT5G11260,0.25918578432369294,AT1G12610
AT1G04990,0.18657211797996398,AT1G13110
AT1G30330,0.3246226327257145,AT1G13110
AT2G36080,0.48880524929432145,AT1G13110
AT1G51140,0.4800536061795687,AT1G13670
AT4G36730,0.2377762215952031,AT1G13670
AT4G36780,0.13597472189747717,AT1G13670
AT5G37020,0.146195450327751,AT1G13670
AT1G51140,0.343091780768994,AT1G13740
AT4G36730,0.11838892129382152,AT1G13740
AT4G36780,0.29326207360355594,AT1G13740
AT5G37020,0.2452572243336285,AT1G13740
AT1G04990,0.1897043240792848,AT1G13930
AT1G30330,0.6052744788062716,AT1G13930
AT2G36080,0.20502119711444367,AT1G13930
AT1G51140,0.3475841658195752,AT1G14345
AT4G36730,0.2720280619549183,AT1G14345
AT4G36780,0.2041995257495203,AT1G14345
AT5G37020,0.17618824647598616,AT1G14345
AT1G51140,0.11958578148436808,AT1G14430
AT4G36730,0.30302585533954673,AT1G14430
AT4G36780,0.5056995564707769,AT1G14430
AT5G37020,0.07168880670530826,AT1G14430
AT1G04990,0.5938917921165383,AT1G15100
AT1G30330,0.23894328734433518,AT1G15100
AT2G36080,0.16716492053912657,AT1G15100
AT1G04990,0.30383218143278157,AT1G15640
AT1G30330,0.25560552125161917,AT1G15640
AT2G36080,0.4405622973155993,AT1G15640
AT1G51140,0.23191075043862178,AT1G16720
AT4G36730,0.2664039868067444,AT1G16720
AT4G36780,0.14819845057747813,AT1G16720
AT5G37020,0.35348681217715566,AT1G16720
AT1G51140,0.19400047004727966,AT1G17100
AT4G36730,0.1798033471195314,AT1G17100
AT4G36780,0.10834782073145556,AT1G17100
AT5G37020,0.5178483621017334,AT1G17100
AT1G01260,0.15724867935950673,AT1G17380
AT1G58100,0.188681729307894,AT1G17380
AT3G48590,0.1219601250292822,AT1G17380
AT5G06110,0.41197940767494673,AT1G17380
AT5G63470,0.12013005862837027,AT1G17380
AT1G43700,0.6758873534411064,AT1G17750
AT1G68640,0.12967582852974968,AT1G17750
AT2G28450,0.19443681802914406,AT1G17750
AT1G51140,0.4532964214959781,AT1G17920
AT4G36730,0.11740700996705342,AT1G17920
AT4G36780,0.18483378760165264,AT1G17920
AT5G37020,0.2444627809353158,AT1G17920
AT1G43700,0.437684985813192,AT1G18100
AT1G68640,0.4538576690466493,AT1G18100
AT2G28450,0.10845734514015858,AT1G18100
AT3G57920,0.3163268744186619,AT1G18300
AT4G17230,0.23791929792348385,AT1G18300
AT5G11260,0.44575382765785426,AT1G18300
AT1G51140,0.19541296470814354,AT1G18330
AT4G36730,0.16736112995522706,AT1G18330
AT4G36780,0.14936818788090792,AT1G18330
AT5G37020,0.48785771745572154,AT1G18330
AT1G51140,0.24508886065058047,AT1G18810
AT4G36730,0.41181294253829015,AT1G18810
AT4G36780,0.17449156700260748,AT1G18810
AT5G37020,0.1686066298085218,AT1G18810
AT1G04990,0.2646567303913559,AT1G18830
AT1G30330,0.3944921694056636,AT1G18830
AT2G36080,0.34085110020298054,AT1G18830
AT1G01260,0.1571118143308233,AT1G19180
AT1G58100,0.18673120810777424,AT1G19180
AT3G48590,0.12066672047204086,AT1G19180
AT5G06110,0.41559946896615585,AT1G19180
AT5G63470,0.11989078812320576,AT1G19180
AT1G04990,0.2826102334423346,AT1G19220
AT1G30330,0.12612826832105048,AT1G19220
AT2G36080,0.591261498236615,AT1G19220
AT3G57920,0.4080711480195528,AT1G19380
AT4G17230,0.29084559835016965,AT1G19380
AT5G11260,0.3010832536302775,AT1G19380
AT1G51140,0.22028647045103877,AT1G19490
AT4G36730,0.43402469660098647,AT1G19490
AT4G36780,0.21517596104840722,AT1G19490
AT5G37020,0.13051287189956756,AT1G19490
AT3G57920,0.1608712150300549,AT1G19510
AT4G17230,0.1629790770955368,AT1G19510
AT5G11260,0.6761497078744083,AT1G19510
AT1G43700,0.12534640573594588,AT1G19670
AT1G68640,0.34752680058053964,AT1G19670
AT2G28450,0.5271267936835146,AT1G19670
AT3G57920,0.4291151521842159,AT1G20310
AT4G17230,0.20582625873237737,AT1G20310
AT5G11260,0.3650585890834069,AT1G20310
AT3G57920,0.4249815494611955,AT1G20520
AT4G17230,0.12666168522600335,AT1G20520
AT5G11260,0.4483567653128011,AT1G20520
AT1G43700,0.42382233608692194,AT1G21450
AT1G68640,0.24656881268372413,AT1G21450
AT2G28450,0.329608851229354,AT1G21450
AT1G43700,0.4387178549580972,AT1G22065
AT1G68640,0.3126825814369947,AT1G22065
AT2G28450,0.24859956360490804,AT1G22065
AT1G01260,0.20251770923859527,AT1G22070
AT1G58100,0.2604947163513469,AT1G22070
AT3G48590,0.13981788015760077,AT1G22070
AT5G06110,0.2565199733724624,AT1G22070
AT5G63470,0.1406497208799945,AT1G22070
AT1G04990,0.2710670337842489,AT1G22570
AT1G30330,0.1343893285913719,AT1G22570
AT2G36080,0.5945436376243791,AT1G22570
AT1G51140,0.14422272189243043,AT1G22680
AT4G36730,0.536694706766656,AT1G22680
AT4G36780,0.2209054045016356,AT1G22680
AT5G37020,0.09817716683927798,AT1G22680
AT1G04990,0.3429606085001425,AT1G22810
AT1G30330,0.4913040251804,AT1G22810
AT2G36080,0.16573536631945748,AT1G22810
AT1G51140,0.20200515103995734,AT1G23010
AT4G36730,0.21679032049540997,AT1G23010
AT4G36780,0.33523175429488766,AT1G23010
AT5G37020,0.24597277416974492,AT1G23010
AT3G57920,0.3499547430798577,AT1G24140
AT4G17230,0.3562952927917027,AT1G24140
AT5G11260,0.2937499641284395,AT1G24140
AT1G01260,0.12443134916770333,AT1G24625
AT1G58100,0.3250758733077545,AT1G24625
AT3G48590,0.13285191472861288,AT1G24625
AT5G06110,0.2807991996159608,AT1G24625
AT5G63470,0.13684166317996854,AT1G24625
AT1G51140,0.28586929905450154,AT1G26790
AT4G36730,0.20941759513074854,AT1G26790
AT4G36780,0.18510098180803788,AT1G26790
AT5G37020,0.31961212400671213,AT1G26790
AT1G01260,0.17462625155674827,AT1G26945
AT1G58100,0.16505308423391388,AT1G26945
AT3G48590,0.2410575582219314,AT1G26945
AT5G06110,0.16411154747918477,AT1G26945
AT5G63470,0.2551515585082217,AT1G26945
AT1G04990,0.12374299429449735,AT1G26960
AT1G30330,0.5292352001893288,AT1G26960
AT2G36080,0.3470218055161738,AT1G26960
AT3G57920,0.3225357313962732,AT1G27730
AT4G17230,0.4444563219449492,AT1G27730
AT5G11260,0.23300794665877755,AT1G27730
AT1G51140,0.44506468942212607,AT1G27740
AT4G36730,0.24774434779820748,AT1G27740
AT4G36780,0.13694421789599953,AT1G27740
AT5G37020,0.17024674488366698,AT1G27740
AT1G51140,0.27080725890944873,AT1G28600
AT4G36730,0.21290032208740894,AT1G28600
AT4G36780,0.29982885496815737,AT1G28600
AT5G37020,0.21646356403498493,AT1G28600
AT1G04990,0.12191250302164032,AT1G29640
AT1G30330,0.1690771006593632,AT1G29640
AT2G36080,0.7090103963189963,AT1G29640
AT1G04990,0.12428362110693808,AT1G30040
AT1G30330,0.16121791145342756,AT1G30040
AT2G36080,0.7144984674396344,AT1G30040
AT3G57920,0.4302166044386086,AT1G30135
AT4G17230,0.14869047470957217,AT1G30135
AT5G11260,0.42109292085181926,AT1G30135
AT1G04990,0.5797215217956857,AT1G30330
AT1G30330,0.17663384996436085,AT1G30330
AT2G36080,0.2436446282399535,AT1G30330
AT1G30330,0.20274839187371513,AT1G30330
AT1G51140,0.11491772860232144,AT1G30330
AT1G58100,0.23528237176683692,AT1G30330
AT2G28450,0.12899994047299462,AT1G30330
AT4G17230,0.31805156728413186,AT1G30330
AT1G04990,0.34739522523245303,AT1G31350
AT1G30330,0.22545527401966914,AT1G31350
AT2G36080,0.42714950074787783,AT1G31350
AT1G01260,0.15998731467456498,AT1G32540
AT1G58100,0.17906083267313763,AT1G32540
AT3G48590,0.11443680439711636,AT1G32540
AT5G06110,0.4195648553600034,AT1G32540
AT5G63470,0.12695019289517778,AT1G32540
AT1G04990,0.6302380217782628,AT1G32690
AT1G30330,0.2049065243944573,AT1G32690
AT2G36080,0.16485545382727992,AT1G32690
AT1G01260,0.16027745689030518,AT1G33600
AT1G58100,0.18833935774548025,AT1G33600
AT3G48590,0.12221266416393275,AT1G33600
AT5G06110,0.40499837081332823,AT1G33600
AT5G63470,0.12417215038695363,AT1G33600
AT1G43700,0.4025860802445795,AT1G34180
AT1G68640,0.4122737903509413,AT1G34180
AT2G28450,0.1851401294044792,AT1G34180
AT1G51140,0.6328142174495311,AT1G34520
AT4G36730,0.1486520255616936,AT1G34520
AT4G36780,0.10456792271149751,AT1G34520
AT5G37020,0.1139658342772778,AT1G34520
AT3G57920,0.2526289897628001,AT1G35210
AT4G17230,0.4619113451486699,AT1G35210
AT5G11260,0.28545966508853,AT1G35210
AT1G51140,0.4384984553000232,AT1G42550
AT4G36730,0.16332429034878457,AT1G42550
AT4G36780,0.21593047510412092,AT1G42550
AT5G37020,0.18224677924707125,AT1G42550
AT1G04990,0.5322547205709236,AT1G43160
AT1G30330,0.14938788399694697,AT1G43160
AT2G36080,0.31835739543212943,AT1G43160
AT1G43700,0.144151008101375,AT1G43700
AT1G68640,0.6294971497428371,AT1G43700
AT2G28450,0.22635184215578785,AT1G43700
AT1G04990,0.19595655690476207,AT1G44020
AT1G30330,0.304837369493472,AT1G44020
AT2G36080,0.49920607360176583,AT1G44020
AT1G04990,0.22520523987901556,AT1G45249
AT1G30330,0.2614082596012789,AT1G45249
AT2G36080,0.5133865005197056,AT1G45249
AT1G51140,0.4782356779942355,AT1G48100
AT4G36730,0.247418066673339,AT1G48100
AT4G36780,0.156103992192618,AT1G48100
AT5G37020,0.11824226313980747,AT1G48100
AT1G04990,0.3251613342199607,AT1G48500
AT1G30330,0.08360792889362131,AT1G48500
AT2G36080,0.591230736886418,AT1G48500
AT1G51140,0.2456527865493442,AT1G49010
AT4G36730,0.17302496690065544,AT1G49010
AT4G36780,0.1569176664495269,AT1G49010
AT5G37020,0.42440458010047344,AT1G49010
AT1G01260,0.16706952940598063,AT1G49530
AT1G58100,0.1817381188408392,AT1G49530
AT3G48590,0.08565358069389159,AT1G49530
AT5G06110,0.4815559742821527,AT1G49530
AT5G63470,0.08398279677713592,AT1G49530
AT1G43700,0.467650758728135,AT1G49720
AT1G68640,0.21240337374477858,AT1G49720
AT2G28450,0.31994586752708637,AT1G49720
AT1G51140,0.219880181499803,AT1G50020
AT4G36730,0.3553558344101742,AT1G50020
AT4G36780,0.1459719218279704,AT1G50020
AT5G37020,0.2787920622620524,AT1G50020
AT3G57920,0.133453241634883,AT1G50040
AT4G17230,0.40602634841188534,AT1G50040
AT5G11260,0.4605204099532317,AT1G50040
AT1G51140,0.2483116600364065,AT1G50250
AT4G36730,0.17697173617867118,AT1G50250
AT4G36780,0.29182195586223836,AT1G50250
AT5G37020,0.2828946479226841,AT1G50250
AT1G51140,0.1684544511565649,AT1G51140
AT4G36730,0.4221305697314323,AT1G51140
AT4G36780,0.19575161173964467,AT1G51140
AT5G37020,0.21366336737235814,AT1G51140
AT1G30330,0.14275196102299187,AT1G51140
AT1G51140,0.13113899145573613,AT1G51140
AT1G58100,0.1868981888960813,AT1G51140
AT2G28450,0.4171128572150573,AT1G51140
AT4G17230,0.1220980014101335,AT1G51140
AT1G43700,0.31382956158902997,AT1G51640
AT1G68640,0.31393067157203863,AT1G51640
AT2G28450,0.37223976683893123,AT1G51640
AT1G04990,0.3013336679700636,AT1G51800
AT1G30330,0.34037397658139,AT1G51800
AT2G36080,0.3582923554485463,AT1G51800
AT1G04990,0.08027605016687477,AT1G51820
AT1G30330,0.38960501594222624,AT1G51820
AT2G36080,0.5301189338908989,AT1G51820
AT1G43700,0.4147682473035026,AT1G51830
AT1G68640,0.44604105544533945,AT1G51830
AT2G28450,0.139190697251158,AT1G51830
AT1G51140,0.17693769568232826,AT1G52200
AT4G36730,0.28411765378648973,AT1G52200
AT4G36780,0.43718607673970683,AT1G52200
AT5G37020,0.1017585737914752,AT1G52200
AT1G01260,0.304661346695525,AT1G54120
AT1G58100,0.15734862275572134,AT1G54120
AT3G48590,0.09625223959137456,AT1G54120
AT5G06110,0.3472171061148414,AT1G54120
AT5G63470,0.0945206848425376,AT1G54120
AT1G01260,0.23581278797892427,AT1G58100
AT1G58100,0.22536782532678,AT1G58100
AT3G48590,0.15306438016464208,AT1G58100
AT5G06110,0.22229724734836662,AT1G58100
AT5G63470,0.16345775918128705,AT1G58100
AT1G30330,0.07299241231941936,AT1G58100
AT1G51140,0.08657461505674449,AT1G58100
AT1G58100,0.5688905760841528,AT1G58100
AT2G28450,0.12040171703654956,AT1G58100
AT4G17230,0.15114067950313373,AT1G58100
AT1G51140,0.2412883088573139,AT1G58460
AT4G36730,0.1134078964170628,AT1G58460
AT4G36780,0.48602260508850414,AT1G58460
AT5G37020,0.15928118963711924,AT1G58460
AT1G04990,0.47261240416703554,AT1G59640
AT1G30330,0.1353838075381439,AT1G59640
AT2G36080,0.3920037882948205,AT1G59640
AT1G51140,0.17091482015181556,AT1G60270
AT4G36730,0.4506346916876744,AT1G60270
AT4G36780,0.22963480899991848,AT1G60270
AT5G37020,0.14881567916059146,AT1G60270
AT3G57920,0.4016667009676278,AT1G61840
AT4G17230,0.42872767110337223,AT1G61840
AT5G11260,0.16960562792900002,AT1G61840
AT1G04990,0.3717552944305993,AT1G61890
AT1G30330,0.25618618745710686,AT1G61890
AT2G36080,0.37205851811229396,AT1G61890
AT1G51140,0.44521408073599406,AT1G62030
AT4G36730,0.11765567387666037,AT1G62030
AT4G36780,0.3135845091545065,AT1G62030
AT5G37020,0.12354573623283906,AT1G62030
AT1G51140,0.37584449075705034,AT1G62975
AT4G36730,0.2504609249402129,AT1G62975
AT4G36780,0.1721343834727917,AT1G62975
AT5G37020,0.201560200829945,AT1G62975
AT1G51140,0.5228425160155717,AT1G63650
AT4G36730,0.07118427781965289,AT1G63650
AT4G36780,0.1457071225146279,AT1G63650
AT5G37020,0.26026608365014753,AT1G63650
AT1G51140,0.12158404895276517,AT1G64000
AT4G36730,0.5241704418234497,AT1G64000
AT4G36780,0.2709491462738252,AT1G64000
AT5G37020,0.0832963629499599,AT1G64000
AT1G04990,0.22627821793044697,AT1G64405
AT1G30330,0.35387375086456996,AT1G64405
AT2G36080,0.41984803120498304,AT1G64405
AT1G51140,0.3533658869096256,AT1G64500
AT4G36730,0.17032847923705352,AT1G64500
AT4G36780,0.21309316747480556,AT1G64500
AT5G37020,0.2632124663785153,AT1G64500
AT1G04990,0.4723518783169787,AT1G64530
AT1G30330,0.3402968201235964,AT1G64530
AT2G36080,0.18735130155942487,AT1G64530
AT1G04990,0.5319253643291455,AT1G65390
AT1G30330,0.3662104826442288,AT1G65390
AT2G36080,0.10186415302662563,AT1G65390
AT3G57920,0.16022432756436453,AT1G66160
AT4G17230,0.6098032492230474,AT1G66160
AT5G11260,0.229972423212588,AT1G66160
AT1G51140,0.3494527423577614,AT1G66230
AT4G36730,0.11252847614907024,AT1G66230
AT4G36780,0.26473484662598257,AT1G66230
AT5G37020,0.2732839348671858,AT1G66230
AT1G51140,0.2116839721810298,AT1G66330
AT4G36730,0.3225261969334365,AT1G66330
AT4G36780,0.323911886804401,AT1G66330
AT5G37020,0.14187794408113286,AT1G66330
AT1G51140,0.27387136955174035,AT1G66725
AT4G36730,0.17689956069200938,AT1G66725
AT4G36780,0.15807127399905263,AT1G66725
AT5G37020,0.39115779575719756,AT1G66725
AT1G51140,0.16306206897982423,AT1G66920
AT4G36730,0.2878334066764575,AT1G66920
AT4G36780,0.21409520191575948,AT1G66920
AT5G37020,0.3350093224279588,AT1G66920
AT1G51140,0.2301550579667773,AT1G67070
AT4G36730,0.43611457785872987,AT1G67070
AT4G36780,0.14916998019828184,AT1G67070
AT5G37020,0.18456038397621097,AT1G67070
AT1G01260,0.19728054717171545,AT1G67265
AT1G58100,0.26610141937060316,AT1G67265
AT3G48590,0.17058469340322027,AT1G67265
AT5G06110,0.2025301654771449,AT1G67265
AT5G63470,0.16350317457731617,AT1G67265
AT1G01260,0.20031880012279588,AT1G68520
AT1G58100,0.14441488897999086,AT1G68520
AT3G48590,0.14469635732151398,AT1G68520
AT5G06110,0.34071929825297803,AT1G68520
AT5G63470,0.16985065532272126,AT1G68520
AT1G43700,0.4601535057743853,AT1G68640
AT1G68640,0.3393213120920795,AT1G68640
AT2G28450,0.2005251821335351,AT1G68640
AT1G01260,0.1551685418272051,AT1G68670
AT1G58100,0.29622837569727783,AT1G68670
AT3G48590,0.09787233335420464,AT1G68670
AT5G06110,0.35348692133168025,AT1G68670
AT5G63470,0.0972438277896321,AT1G68670
AT1G04990,0.35446741272849563,AT1G68880
AT1G30330,0.25305792673188293,AT1G68880
AT2G36080,0.39247466053962154,AT1G68880
AT1G04990,0.6155224380647734,AT1G69570
AT1G30330,0.1814661658531638,AT1G69570
AT2G36080,0.20301139608206287,AT1G69570
AT1G04990,0.4200061681096544,AT1G69810
AT1G30330,0.20014415111450645,AT1G69810
AT2G36080,0.3798496807758391,AT1G69810
AT1G43700,0.6810568948053551,AT1G69930
AT1G68640,0.12371338076279102,AT1G69930
AT2G28450,0.19522972443185385,AT1G69930
AT1G51140,0.26908905093788354,AT1G70000
AT4G36730,0.3764839252446252,AT1G70000
AT4G36780,0.17119227741235885,AT1G70000
AT5G37020,0.18323474640513251,AT1G70000
AT1G43700,0.3946853067667785,AT1G70260
AT1G68640,0.38841748811373644,AT1G70260
AT2G28450,0.21689720511948501,AT1G70260
AT1G01260,0.1691987933772405,AT1G70700
AT1G58100,0.17900222950972305,AT1G70700
AT3G48590,0.09689024347336257,AT1G70700
AT5G06110,0.4602965670160053,AT1G70700
AT5G63470,0.09461216662366864,AT1G70700
AT1G01260,0.12598402713813428,AT1G70920
AT1G58100,0.23918451456093096,AT1G70920
AT3G48590,0.18000398265928358,AT1G70920
AT5G06110,0.2842364093706252,AT1G70920
AT5G63470,0.17059106627102588,AT1G70920
AT1G43700,0.3693684218158473,AT1G71030
AT1G68640,0.5118406640608483,AT1G71030
AT2G28450,0.11879091412330442,AT1G71030
AT1G51140,0.47533723082280466,AT1G71692
AT4G36730,0.2501289112314016,AT1G71692
AT4G36780,0.12949467594686595,AT1G71692
AT5G37020,0.1450391819989279,AT1G71692
AT1G01260,0.1295553192596116,AT1G72010
AT1G58100,0.2048389685764982,AT1G72010
AT3G48590,0.2289431317124272,AT1G72010
AT5G06110,0.22179908213385527,AT1G72010
AT5G63470,0.2148634983176078,AT1G72010
AT1G01260,0.19330244060620433,AT1G72220
AT1G58100,0.17388592871167394,AT1G72220
AT3G48590,0.2520386712266437,AT1G72220
AT5G06110,0.10253602379768677,AT1G72220
AT5G63470,0.27823693565779123,AT1G72220
AT1G51140,0.13085862335941784,AT1G72360
AT4G36730,0.45433219956782056,AT1G72360
AT4G36780,0.3524344916874963,AT1G72360
AT5G37020,0.062374685385265395,AT1G72360
AT1G04990,0.12416713782050126,AT1G72416
AT1G30330,0.1455191402804312,AT1G72416
AT2G36080,0.7303137218990674,AT1G72416
AT1G51140,0.1919765186373023,AT1G72500
AT4G36730,0.3158274656350297,AT1G72500
AT4G36780,0.3837974661358576,AT1G72500
AT5G37020,0.10839854959181047,AT1G72500
AT1G01260,0.16289320414216507,AT1G72650
AT1G58100,0.3256711999385732,AT1G72650
AT3G48590,0.11663679727215899,AT1G72650
AT5G06110,0.27720812629664493,AT1G72650
AT5G63470,0.11759067235045781,AT1G72650
AT1G04990,0.12670376722696297,AT1G72790
AT1G30330,0.13409579003599875,AT1G72790
AT2G36080,0.7392004427370383,AT1G72790
AT3G57920,0.15859128397296854,AT1G72940
AT4G17230,0.40632380714754185,AT1G72940
AT5G11260,0.43508490887948964,AT1G72940
AT1G51140,0.23049040622614644,AT1G73480
AT4G36730,0.4573513757667284,AT1G73480
AT4G36780,0.23256306990179934,AT1G73480
AT5G37020,0.07959514810532578,AT1G73480
AT1G01260,0.14587323439226554,AT1G74430
AT1G58100,0.2000359608434858,AT1G74430
AT3G48590,0.1693665143728813,AT1G74430
AT5G06110,0.3076436785969005,AT1G74430
AT5G63470,0.1770806117944669,AT1G74430
AT3G57920,0.19979663708139014,AT1G74450
AT4G17230,0.41270893677064996,AT1G74450
AT5G11260,0.3874944261479599,AT1G74450
AT3G57920,0.4166453719019918,AT1G74930
AT4G17230,0.1325337994010784,AT1G74930
AT5G11260,0.4508208286969298,AT1G74930
AT1G01260,0.15795398461295262,AT1G74950
AT1G58100,0.19123329457653196,AT1G74950
AT3G48590,0.10492916790967385,AT1G74950
AT5G06110,0.44301639257095177,AT1G74950
AT5G63470,0.10286716032988986,AT1G74950
AT1G51140,0.2567427118148861,AT1G75100
AT4G36730,0.38993762940145915,AT1G75100
AT4G36780,0.1537838702927197,AT1G75100
AT5G37020,0.1995357884909349,AT1G75100
AT1G01260,0.19665437551259352,AT1G75450
AT1G58100,0.16371305801148553,AT1G75450
AT3G48590,0.15610788554663646,AT1G75450
AT5G06110,0.31373322272327264,AT1G75450
AT5G63470,0.16979145820601182,AT1G75450
AT1G51140,0.15602526922117307,AT1G75710
AT4G36730,0.3402245690267723,AT1G75710
AT4G36780,0.2596619911764697,AT1G75710
AT5G37020,0.24408817057558505,AT1G75710
AT1G01260,0.13271013215753455,AT1G76640
AT1G58100,0.22221581335312937,AT1G76640
AT3G48590,0.13955362361942672,AT1G76640
AT5G06110,0.3702726376187831,AT1G76640
AT5G63470,0.13524779325112618,AT1G76640
AT1G51140,0.38363185388087456,AT1G76890
AT4G36730,0.07130431030212647,AT1G76890
AT4G36780,0.20953053347213965,AT1G76890
AT5G37020,0.3355333023448593,AT1G76890
AT1G51140,0.31358423113986567,AT1G77530
AT4G36730,0.29837220278287624,AT1G77530
AT4G36780,0.28198858721459086,AT1G77530
AT5G37020,0.10605497886266732,AT1G77530
AT1G01260,0.19661096201260597,AT1G78080
AT1G58100,0.23542241486518814,AT1G78080
AT3G48590,0.17089958221950818,AT1G78080
AT5G06110,0.2179773215604222,AT1G78080
AT5G63470,0.17908971934227555,AT1G78080
AT1G51140,0.23742240858567626,AT1G78450
AT4G36730,0.09198251865489235,AT1G78450
AT4G36780,0.16207875565020882,AT1G78450
AT5G37020,0.5085163171092226,AT1G78450
AT1G51140,0.3012855183092355,AT1G78510
