"","x"
"hr0_1",-0.400188954505755
"hr2_1",1.98638965683486
"hr0_2",-0.17221942769783
"hr2_2",-0.792964712246633
"hr0_3",-0.164184017332713
"hr2_3",-0.456832545051927
