"","x"
"hr0_1",-0.933197656631994
"hr2_1",-0.173345411341696
"hr0_2",0.44834613301138
"hr2_2",1.71098067583834
"hr0_3",-0.98270731583647
"hr2_3",-0.0700764250395627
