"","x"
"hr0_1",-0.43132251147781
"hr2_1",-0.18477384246306
"hr0_2",-0.650746222977684
"hr2_2",-0.582914490203646
"hr0_3",-0.14884372217838
"hr2_3",1.99860078930058
