Feature,Importance,Target Gene
AT5G37020,0.07692307692307693,AT2G21970
AT1G51140,0.3076923076923077,AT2G24540
AT4G36730,0.11538461538461539,AT2G24540
AT4G36780,0.46153846153846156,AT2G24540
AT5G37020,0.11538461538461539,AT2G24540
AT1G51140,0.34615384615384615,AT2G25530
AT4G36730,0.038461538461538464,AT2G25530
AT4G36780,0.34615384615384615,AT2G25530
AT5G37020,0.2692307692307692,AT2G25530
AT1G51140,0.07692307692307693,AT2G28550
AT4G36730,0.1992414459733176,AT2G28550
AT4G36780,0.40673172719137507,AT2G28550
AT5G37020,0.3171037499122304,AT2G28550
AT1G51140,0.38461538461538464,AT2G29450
AT4G36730,0.38461538461538464,AT2G29450
AT4G36780,0.23076923076923078,AT2G29450
AT5G37020,0.0,AT2G29450
AT1G51140,0.2692307692307693,AT2G30520
AT4G36730,0.30769230769230776,AT2G30520
AT4G36780,0.2692307692307693,AT2G30520
AT5G37020,0.15384615384615388,AT2G30520
AT1G51140,0.2692307692307692,AT2G31380
AT4G36730,0.2692307692307692,AT2G31380
AT4G36780,0.3076923076923077,AT2G31380
AT5G37020,0.15384615384615385,AT2G31380
AT1G51140,0.3076923076923077,AT2G31560
AT4G36730,0.3297050321578852,AT2G31560
AT4G36780,0.11538461538461539,AT2G31560
AT5G37020,0.2472180447651917,AT2G31560
AT1G51140,0.3846153846153845,AT2G32930
AT4G36730,0.3461538461538461,AT2G32930
AT4G36780,0.23076923076923073,AT2G32930
AT5G37020,0.03846153846153846,AT2G32930
AT1G51140,0.24957931776610565,AT2G33380
AT4G36730,0.19230769230769235,AT2G33380
AT4G36780,0.2692307692307693,AT2G33380
AT5G37020,0.28888222069543285,AT2G33380
AT1G51140,0.19230769230769232,AT2G34710
AT4G36730,0.2692307692307692,AT2G34710
AT4G36780,0.20388133152643478,AT2G34710
AT5G37020,0.33458020693510365,AT2G34710
AT1G51140,0.5737076049249872,AT2G34720
AT4G36730,0.038461538461538464,AT2G34720
AT4G36780,0.2692307692307692,AT2G34720
AT5G37020,0.11860008738270511,AT2G34720
AT1G51140,0.15384615384615385,AT2G35075
AT4G36730,0.19230769230769232,AT2G35075
AT4G36780,0.3604383624016627,AT2G35075
AT5G37020,0.29340779144449114,AT2G35075
AT1G51140,0.3693733302023091,AT2G35660
AT4G36730,0.11538461538461539,AT2G35660
AT4G36780,0.24601128518230628,AT2G35660
AT5G37020,0.2692307692307692,AT2G35660
AT1G51140,0.4230769230769231,AT2G36630
AT4G36730,0.38461538461538464,AT2G36630
AT4G36780,0.11538461538461539,AT2G36630
AT5G37020,0.07692307692307693,AT2G36630
AT1G51140,0.45007405709643106,AT2G36790
AT4G36730,0.07692307692307693,AT2G36790
AT4G36780,0.2806951736727997,AT2G36790
AT5G37020,0.19230769230769232,AT2G36790
AT1G51140,0.48757665429811164,AT2G36800
AT4G36730,0.15384615384615383,AT2G36800
AT4G36780,0.11538461538461536,AT2G36800
AT5G37020,0.243192576471119,AT2G36800
AT1G51140,0.25221830544166934,AT2G36870
AT4G36730,0.2692307692307693,AT2G36870
AT4G36780,0.32470477148140764,AT2G36870
AT5G37020,0.15384615384615388,AT2G36870
AT1G51140,0.23076923076923078,AT2G37970
AT4G36730,0.15384615384615385,AT2G37970
AT4G36780,0.3076923076923077,AT2G37970
AT5G37020,0.3076923076923077,AT2G37970
AT1G51140,0.5217741063523589,AT2G38210
AT4G36730,0.038461538461538464,AT2G38210
AT4G36780,0.19230769230769232,AT2G38210
AT5G37020,0.24745666287841037,AT2G38210
AT1G51140,0.6153846153846154,AT2G38230
AT4G36730,0.038461538461538464,AT2G38230
AT4G36780,0.15384615384615385,AT2G38230
AT5G37020,0.19230769230769232,AT2G38230
AT1G51140,0.38461538461538464,AT2G38240
AT4G36730,0.38461538461538464,AT2G38240
AT4G36780,0.23076923076923078,AT2G38240
AT5G37020,0.0,AT2G38240
AT1G51140,0.4910322676381828,AT2G39200
AT4G36730,0.11538461538461539,AT2G39200
AT4G36780,0.16281388620797105,AT2G39200
AT5G37020,0.23076923076923078,AT2G39200
AT1G51140,0.23076923076923078,AT2G39560
AT4G36730,0.15384615384615385,AT2G39560
AT4G36780,0.46153846153846156,AT2G39560
AT5G37020,0.15384615384615385,AT2G39560
AT1G51140,0.19230769230769232,AT2G41100
AT4G36730,0.23076923076923078,AT2G41100
AT4G36780,0.29471361394437456,AT2G41100
AT5G37020,0.28220946297870236,AT2G41100
AT1G51140,0.30774971900785525,AT2G44370
AT4G36730,0.11538461538461539,AT2G44370
AT4G36780,0.35882416516794746,AT2G44370
AT5G37020,0.21804150043958187,AT2G44370
AT1G51140,0.3672484665107876,AT2G45160
AT4G36730,0.19230769230769232,AT2G45160
AT4G36780,0.3076923076923077,AT2G45160
AT5G37020,0.13275153348921245,AT2G45160
AT1G51140,0.34615384615384615,AT2G46340
AT4G36730,0.3076923076923077,AT2G46340
AT4G36780,0.19230769230769232,AT2G46340
AT5G37020,0.15384615384615385,AT2G46340
AT1G51140,0.44635842709727486,AT2G46420
AT4G36730,0.07692307692307693,AT2G46420
AT4G36780,0.2844108036719559,AT2G46420
AT5G37020,0.19230769230769232,AT2G46420
AT1G51140,0.5734614514864003,AT2G46830
AT4G36730,0.07692307692307691,AT2G46830
AT4G36780,0.11884624082129194,AT2G46830
AT5G37020,0.23076923076923073,AT2G46830
AT1G51140,0.3076923076923077,AT3G02380
AT4G36730,0.19230769230769232,AT3G02380
AT4G36780,0.4230769230769231,AT3G02380
AT5G37020,0.07692307692307693,AT3G02380
AT1G51140,0.23076923076923078,AT3G02550
AT4G36730,0.38461538461538464,AT3G02550
AT4G36780,0.34615384615384615,AT3G02550
AT5G37020,0.038461538461538464,AT3G02550
AT1G51140,0.4230769230769231,AT3G05860
AT4G36730,0.3076923076923077,AT3G05860
AT4G36780,0.15384615384615385,AT3G05860
AT5G37020,0.11538461538461539,AT3G05860
AT1G51140,0.3076923076923077,AT3G05936
AT4G36730,0.15384615384615385,AT3G05936
AT4G36780,0.23076923076923078,AT3G05936
AT5G37020,0.3076923076923077,AT3G05936
AT1G51140,0.004421914078421435,AT3G07195
AT4G36730,0.34615384615384615,AT3G07195
AT4G36780,0.41865500899850167,AT3G07195
AT5G37020,0.23076923076923078,AT3G07195
AT1G51140,0.19230769230769232,AT3G08660
AT4G36730,0.19230769230769232,AT3G08660
AT4G36780,0.3076923076923077,AT3G08660
AT5G37020,0.3076923076923077,AT3G08660
AT1G51140,0.5,AT3G09600
AT4G36730,0.15384615384615385,AT3G09600
AT4G36780,0.07692307692307693,AT3G09600
AT5G37020,0.2692307692307692,AT3G09600
AT1G51140,0.2692307692307693,AT3G10040
AT4G36730,0.42307692307692313,AT3G10040
AT4G36780,0.2692307692307693,AT3G10040
AT5G37020,0.03846153846153847,AT3G10040
AT1G51140,0.519313433555625,AT3G11260
AT4G36730,0.11538461538461539,AT3G11260
AT4G36780,0.15384615384615385,AT3G11260
AT5G37020,0.2114557972136058,AT3G11260
AT1G51140,0.5731390279145188,AT3G12320
AT4G36730,0.07692307692307693,AT3G12320
AT4G36780,0.11538461538461539,AT3G12320
AT5G37020,0.23455327977778892,AT3G12320
AT1G51140,0.5331501751247689,AT3G13040
AT4G36730,0.038461538461538464,AT3G13040
AT4G36780,0.2360805941060003,AT3G13040
AT5G37020,0.19230769230769232,AT3G13040
AT1G51140,0.3076923076923077,AT3G15354
AT4G36730,0.19230769230769232,AT3G15354
AT4G36780,0.38461538461538464,AT3G15354
AT5G37020,0.11538461538461539,AT3G15354
AT1G51140,0.23076923076923078,AT3G15570
AT4G36730,0.23076923076923078,AT3G15570
AT4G36780,0.24583470760676132,AT3G15570
AT5G37020,0.29262683085477714,AT3G15570
AT1G51140,0.0902421178566307,AT3G16175
AT4G36730,0.23076923076923078,AT3G16175
AT4G36780,0.44821942060490777,AT3G16175
AT5G37020,0.23076923076923078,AT3G16175
AT1G51140,0.23076923076923078,AT3G17609
AT4G36730,0.23076923076923078,AT3G17609
AT4G36780,0.38461538461538464,AT3G17609
AT5G37020,0.15384615384615385,AT3G17609
AT1G51140,0.4834519976275263,AT3G21560
AT4G36730,0.038461538461538464,AT3G21560
AT4G36780,0.20885569468016607,AT3G21560
AT5G37020,0.2692307692307692,AT3G21560
AT1G51140,0.3699386273235558,AT3G21670
AT4G36730,0.34615384615384615,AT3G21670
AT4G36780,0.16852291113798265,AT3G21670
AT5G37020,0.11538461538461539,AT3G21670
AT1G51140,0.5769230769230769,AT3G21870
AT4G36730,0.15384615384615385,AT3G21870
AT4G36780,0.0,AT3G21870
AT5G37020,0.2692307692307692,AT3G21870
AT1G51140,0.5732853213737013,AT3G21890
AT4G36730,0.15384615384615385,AT3G21890
AT4G36780,0.07692307692307693,AT3G21890
AT5G37020,0.19594544785706797,AT3G21890
AT1G51140,0.23076923076923078,AT3G22840
AT4G36730,0.2692307692307692,AT3G22840
AT4G36780,0.34615384615384615,AT3G22840
AT5G37020,0.15384615384615385,AT3G22840
AT1G51140,0.34615384615384615,AT3G23210
AT4G36730,0.11538461538461539,AT3G23210
AT4G36780,0.34615384615384615,AT3G23210
AT5G37020,0.19230769230769232,AT3G23210
AT1G51140,0.4230769230769231,AT3G23530
AT4G36730,0.15384615384615385,AT3G23530
AT4G36780,0.34615384615384615,AT3G23530
AT5G37020,0.07692307692307693,AT3G23530
AT1G51140,0.34615384615384615,AT3G23810
AT4G36730,0.15384615384615385,AT3G23810
AT4G36780,0.15384615384615385,AT3G23810
AT5G37020,0.34615384615384615,AT3G23810
AT1G51140,0.3076923076923077,AT3G27170
AT4G36730,0.34615384615384615,AT3G27170
AT4G36780,0.3076923076923077,AT3G27170
AT5G37020,0.038461538461538464,AT3G27170
AT1G51140,0.3010902583691822,AT3G47500
AT4G36730,0.19230769230769235,AT3G47500
AT4G36780,0.3846153846153847,AT3G47500
AT5G37020,0.12198666470774094,AT3G47500
AT1G51140,0.2692307692307693,AT3G50460
AT4G36730,0.39356127317253814,AT3G50460
AT4G36780,0.33016587044816265,AT3G50460
AT5G37020,0.007042087148529996,AT3G50460
AT1G51140,0.4230769230769231,AT3G51240
AT4G36730,0.07692307692307693,AT3G51240
AT4G36780,0.38461538461538464,AT3G51240
AT5G37020,0.11538461538461539,AT3G51240
AT1G51140,0.3076923076923077,AT3G56260
AT4G36730,0.3076923076923077,AT3G56260
AT4G36780,0.23076923076923078,AT3G56260
AT5G37020,0.15384615384615385,AT3G56260
AT1G51140,0.3076923076923077,AT3G56290
AT4G36730,0.11538461538461539,AT3G56290
AT4G36780,0.4230769230769231,AT3G56290
AT5G37020,0.15384615384615385,AT3G56290
AT1G51140,0.48028917884773176,AT3G59060
AT4G36730,0.038461538461538464,AT3G59060
AT4G36780,0.23076923076923078,AT3G59060
AT5G37020,0.250480051921499,AT3G59060
AT1G51140,0.2796892624977486,AT3G60630
AT4G36730,0.15384615384615385,AT3G60630
AT4G36780,0.33569535288686675,AT3G60630
AT5G37020,0.23076923076923078,AT3G60630
AT1G51140,0.4444666405808994,AT3G61150
AT4G36730,0.15384615384615385,AT3G61150
AT4G36780,0.20937951326525445,AT3G61150
AT5G37020,0.19230769230769232,AT3G61150
AT1G51140,0.34615384615384615,AT4G00050
AT4G36730,0.13788425030184195,AT4G00050
AT4G36780,0.2082695958520042,AT4G00050
AT5G37020,0.3076923076923077,AT4G00050
AT1G51140,0.4230769230769231,AT4G00130
AT4G36730,0.21667990946833976,AT4G00130
AT4G36780,0.11538461538461539,AT4G00130
AT5G37020,0.2448585520701218,AT4G00130
AT1G51140,0.2692307692307692,AT4G01250
AT4G36730,0.2692307692307692,AT4G01250
AT4G36780,0.34615384615384615,AT4G01250
AT5G37020,0.11538461538461539,AT4G01250
AT1G51140,0.5384615384615384,AT4G01540
AT4G36730,0.2692307692307692,AT4G01540
AT4G36780,0.0,AT4G01540
AT5G37020,0.19230769230769232,AT4G01540
AT1G51140,0.40669749332431004,AT4G09750
AT4G36730,0.07692307692307693,AT4G09750
AT4G36780,0.28561019898338225,AT4G09750
AT5G37020,0.23076923076923078,AT4G09750
AT1G51140,0.38461538461538464,AT4G11660
AT4G36730,0.38461538461538464,AT4G11660
AT4G36780,0.11538461538461539,AT4G11660
AT5G37020,0.11538461538461539,AT4G11660
AT1G51140,0.576923076923077,AT4G12000
AT4G36730,0.2233358401817512,AT4G12000
AT4G36780,0.15384615384615388,AT4G12000
AT5G37020,0.04589492904901806,AT4G12000
AT1G51140,0.3461538461538461,AT4G13010
AT4G36730,0.3846153846153845,AT4G13010
AT4G36780,0.23076923076923073,AT4G13010
AT5G37020,0.03846153846153846,AT4G13010
AT1G51140,0.2692307692307692,AT4G15248
AT4G36730,0.07692307692307693,AT4G15248
AT4G36780,0.46153846153846156,AT4G15248
AT5G37020,0.19230769230769232,AT4G15248
AT1G51140,0.30970527667953013,AT4G15300
AT4G36730,0.15384615384615385,AT4G15300
AT4G36780,0.3076923076923077,AT4G15300
AT5G37020,0.22875626178200828,AT4G15300
AT1G51140,0.5636817305623069,AT4G15430
AT4G36730,0.0,AT4G15430
AT4G36780,0.2692307692307692,AT4G15430
AT5G37020,0.1670875002069239,AT4G15430
AT1G51140,0.5995623068343285,AT4G15630
AT4G36730,0.2307692307692308,AT4G15630
AT4G36780,0.03846153846153847,AT4G15630
AT5G37020,0.13120692393490235,AT4G15630
AT1G51140,0.5769230769230769,AT4G16690
AT4G36730,0.23076923076923078,AT4G16690
AT4G36780,0.11538461538461539,AT4G16690
AT5G37020,0.07692307692307693,AT4G16690
AT1G51140,0.34615384615384615,AT4G17215
AT4G36730,0.34615384615384615,AT4G17215
AT4G36780,0.23076923076923078,AT4G17215
AT5G37020,0.07692307692307693,AT4G17215
AT1G51140,0.6239627699845104,AT4G18210
AT4G36730,0.07692307692307693,AT4G18210
AT4G36780,0.07692307692307693,AT4G18210
AT5G37020,0.22219107616933573,AT4G18210
AT1G51140,0.531037423264662,AT4G21340
AT4G36730,0.19230769230769235,AT4G21340
AT4G36780,0.19230769230769235,AT4G21340
AT5G37020,0.08434719211995349,AT4G21340
AT1G51140,0.37700878557654643,AT4G21610
AT4G36730,0.23076923076923078,AT4G21610
AT4G36780,0.2692307692307692,AT4G21610
AT5G37020,0.12299121442345358,AT4G21610
AT1G51140,0.4230769230769231,AT4G21870
AT4G36730,0.34615384615384615,AT4G21870
AT4G36780,0.15384615384615385,AT4G21870
AT5G37020,0.07692307692307693,AT4G21870
AT1G51140,0.12565796767117066,AT4G23550
AT4G36730,0.19230769230769232,AT4G23550
AT4G36780,0.3743420323288294,AT4G23550
AT5G37020,0.3076923076923077,AT4G23550
AT1G51140,0.40368737896019913,AT4G23990
AT4G36730,0.038461538461538464,AT4G23990
AT4G36780,0.23076923076923078,AT4G23990
AT5G37020,0.32708185180903165,AT4G23990
AT1G51140,0.0,AT4G24020
AT4G36730,0.315319412331556,AT4G24020
AT4G36780,0.34615384615384615,AT4G24020
AT5G37020,0.33852674151459783,AT4G24020
AT1G51140,0.34615384615384615,AT4G24110
AT4G36730,0.34615384615384615,AT4G24110
AT4G36780,0.23076923076923078,AT4G24110
AT5G37020,0.07692307692307693,AT4G24110
AT1G51140,0.4230769230769231,AT4G24140
AT4G36730,0.11538461538461539,AT4G24140
AT4G36780,0.2692307692307692,AT4G24140
AT5G37020,0.19230769230769232,AT4G24140
AT1G51140,0.20596534446875675,AT4G24415
AT4G36730,0.15384615384615385,AT4G24415
