"","x"
"hr0_1",-0.0677508493596078
"hr2_1",-0.59156949399948
"hr0_2",0.10523030953183
"hr2_2",-0.487280617581715
"hr0_3",1.90897800397109
"hr2_3",-0.867607352562113
