"","x"
"hr0_1",-1.00731903897232
"hr2_1",1.87300266151627
"hr0_2",-0.464398919395727
"hr2_2",-0.505255816108122
"hr0_3",0.0721671256058507
"hr2_3",0.0318039873540465
