Feature,Importance,Target Gene
AT1G51140,0.46679860219498015,AT1G01060
AT4G36730,0.10666122653800925,AT1G01060
AT4G36780,0.11056791404243455,AT1G01060
AT5G37020,0.31597225722457606,AT1G01060
AT1G51140,0.09992900704138295,AT1G01520
AT4G36730,0.3706752613962262,AT1G01520
AT4G36780,0.2387920017550906,AT1G01520
AT5G37020,0.29060372980730026,AT1G01520
AT1G51140,0.3512842368358281,AT1G02030
AT4G36730,0.4989119620668062,AT1G02030
AT4G36780,0.03444372017453059,AT1G02030
AT5G37020,0.11536008092283508,AT1G02030
AT1G51140,0.4484869923931517,AT1G02340
AT4G36730,0.12542396976452563,AT1G02340
AT4G36780,0.17468233576339343,AT1G02340
AT5G37020,0.2514067020789293,AT1G02340
AT1G51140,0.07863728565487048,AT1G03170
AT4G36730,0.4011901004881532,AT1G03170
AT4G36780,0.4989343743739699,AT1G03170
AT5G37020,0.021238239483006363,AT1G03170
AT1G51140,0.13837132204136196,AT1G05420
AT4G36730,0.42860997870790535,AT1G05420
AT4G36780,0.17450894605959436,AT1G05420
AT5G37020,0.2585097531911383,AT1G05420
AT1G51140,0.5657913300129268,AT1G05710
AT4G36730,0.0806601875125492,AT1G05710
AT4G36780,0.14020569416683934,AT1G05710
AT5G37020,0.21334278830768463,AT1G05710
AT1G51140,0.24883120393214214,AT1G06040
AT4G36730,0.01151976435956732,AT1G06040
AT4G36780,0.21334405978690427,AT1G06040
AT5G37020,0.5263049719213864,AT1G06040
AT1G51140,0.3280942683289775,AT1G07010
AT4G36730,0.23731451565130612,AT1G07010
AT4G36780,0.41473772747965026,AT1G07010
AT5G37020,0.019853488540066123,AT1G07010
AT1G51140,0.5411627564069816,AT1G07128
AT4G36730,0.20685545604043168,AT1G07128
AT4G36780,0.161142541904703,AT1G07128
AT5G37020,0.09083924564788369,AT1G07128
AT1G51140,0.5783075513608592,AT1G07160
AT4G36730,0.04070858520483611,AT1G07160
AT4G36780,0.09641343555589484,AT1G07160
AT5G37020,0.2845704278784099,AT1G07160
AT1G51140,0.5149265367403288,AT1G10120
AT4G36730,0.10902506864171602,AT1G10120
AT4G36780,0.0675559626532944,AT1G10120
AT5G37020,0.3084924319646607,AT1G10120
AT1G51140,0.18783222152766774,AT1G10370
AT4G36730,0.2789841931967067,AT1G10370
AT4G36780,0.38520268299226884,AT1G10370
AT5G37020,0.1479809022833567,AT1G10370
AT1G51140,0.6585271046666862,AT1G10480
AT4G36730,0.0919710061356652,AT1G10480
AT4G36780,0.18556115902951692,AT1G10480
AT5G37020,0.06394073016813169,AT1G10480
AT1G51140,0.16195178066185578,AT1G12370
AT4G36730,0.3954462890173965,AT1G12370
AT4G36780,0.2944442093359275,AT1G12370
AT5G37020,0.14815772098482025,AT1G12370
AT1G51140,0.37449136373144365,AT1G13670
AT4G36730,0.35603772151811447,AT1G13670
AT4G36780,0.11748779624625731,AT1G13670
AT5G37020,0.1519831185041845,AT1G13670
AT1G51140,0.35316488162025644,AT1G13740
AT4G36730,0.15459731895070955,AT1G13740
AT4G36780,0.4499134000253116,AT1G13740
AT5G37020,0.04232439940372249,AT1G13740
AT1G51140,0.22018613337056941,AT1G14345
AT4G36730,0.2202945154352604,AT1G14345
AT4G36780,0.3640625699166544,AT1G14345
AT5G37020,0.19545678127751578,AT1G14345
AT1G51140,0.09596829092848644,AT1G14430
AT4G36730,0.4290084427482044,AT1G14430
AT4G36780,0.46651925785248927,AT1G14430
AT5G37020,0.008504008470819864,AT1G14430
AT1G51140,0.18403052943241643,AT1G16720
AT4G36730,0.30795112242023653,AT1G16720
AT4G36780,0.32456571958751396,AT1G16720
AT5G37020,0.18345262855983313,AT1G16720
AT1G51140,0.28224192033524886,AT1G17100
AT4G36730,0.106058360949144,AT1G17100
AT4G36780,0.08060870136846905,AT1G17100
AT5G37020,0.5310910173471383,AT1G17100
AT1G51140,0.46563625902052674,AT1G17920
AT4G36730,0.13438089912600604,AT1G17920
AT4G36780,0.13719763346961214,AT1G17920
AT5G37020,0.2627852083838551,AT1G17920
AT1G51140,0.1253326526905319,AT1G18330
AT4G36730,0.12868797824311787,AT1G18330
AT4G36780,0.22421978250494892,AT1G18330
AT5G37020,0.5217595865614014,AT1G18330
AT1G51140,0.24172919654223637,AT1G18810
AT4G36730,0.4863131359556726,AT1G18810
AT4G36780,0.044522691341750305,AT1G18810
AT5G37020,0.22743497616034072,AT1G18810
AT1G51140,0.2289204519442697,AT1G19490
AT4G36730,0.4887699717647161,AT1G19490
AT4G36780,0.1523305529243091,AT1G19490
AT5G37020,0.12997902336670508,AT1G19490
AT1G51140,0.1804999895418791,AT1G22680
AT4G36730,0.5642802825969305,AT1G22680
AT4G36780,0.2331877952871694,AT1G22680
AT5G37020,0.022031932574021012,AT1G22680
AT1G51140,0.15269074036087923,AT1G23010
AT4G36730,0.2917325721866197,AT1G23010
AT4G36780,0.3171535178802268,AT1G23010
AT5G37020,0.23842316957227422,AT1G23010
AT1G51140,0.1370327183854534,AT1G26790
AT4G36730,0.17374656862954135,AT1G26790
AT4G36780,0.1985115545539168,AT1G26790
AT5G37020,0.4907091584310883,AT1G26790
AT1G51140,0.4275090104607352,AT1G27740
AT4G36730,0.33021207021853305,AT1G27740
AT4G36780,0.14247232221077455,AT1G27740
AT5G37020,0.09980659710995705,AT1G27740
AT1G51140,0.3383010032834805,AT1G28600
AT4G36730,0.2371917954631287,AT1G28600
AT4G36780,0.2504929637279508,AT1G28600
AT5G37020,0.17401423752544012,AT1G28600
AT1G51140,0.6098683797305017,AT1G34520
AT4G36730,0.26510880176890383,AT1G34520
AT4G36780,0.07737873338492741,AT1G34520
