Feature,Importance,Target Gene
AT1G01260,0.028545940569751863,AT1G01260
AT1G58100,0.350647582620399,AT1G01260
AT3G48590,0.10250593457828092,AT1G01260
AT5G06110,0.4201187518302977,AT1G01260
AT5G63470,0.09818179040127063,AT1G01260
AT1G01260,0.157377290200124,AT1G07640
AT1G58100,0.15239539807024263,AT1G07640
AT3G48590,0.27382121509586865,AT1G07640
AT5G06110,0.15389984278522015,AT1G07640
AT5G63470,0.26250625384854465,AT1G07640
AT1G01260,0.04651284181882234,AT1G08000
AT1G58100,0.42332267852723826,AT1G08000
AT3G48590,0.04344997970970576,AT1G08000
AT5G06110,0.44644226869331444,AT1G08000
AT5G63470,0.040272231250919235,AT1G08000
AT1G01260,0.036943027197863514,AT1G17380
AT1G58100,0.1751895163650134,AT1G17380
AT3G48590,0.13751029590954605,AT1G17380
AT5G06110,0.5158420046528605,AT1G17380
AT5G63470,0.1345151558747166,AT1G17380
AT1G01260,0.05073701904090973,AT1G19180
AT1G58100,0.21061436718572957,AT1G19180
AT3G48590,0.08112328738027758,AT1G19180
AT5G06110,0.5729540967460834,AT1G19180
AT5G63470,0.08457122964699972,AT1G19180
AT1G01260,0.16012392825856916,AT1G22070
AT1G58100,0.2524550731632635,AT1G22070
AT3G48590,0.16044191657133594,AT1G22070
AT5G06110,0.27198910252924896,AT1G22070
AT5G63470,0.1549899794775825,AT1G22070
AT1G01260,0.12796342254217236,AT1G24625
AT1G58100,0.32515187646846966,AT1G24625
AT3G48590,0.09273527769717343,AT1G24625
AT5G06110,0.3622969033792709,AT1G24625
AT5G63470,0.09185251991291371,AT1G24625
AT1G01260,0.12771489719547865,AT1G26945
AT1G58100,0.16297715096083285,AT1G26945
AT3G48590,0.3585753458718543,AT1G26945
AT5G06110,0.0015406403362791651,AT1G26945
AT5G63470,0.349191965635555,AT1G26945
AT1G01260,0.1912864634960548,AT1G32540
AT1G58100,0.07522749932539824,AT1G32540
AT3G48590,0.10829729728366488,AT1G32540
AT5G06110,0.5092286314180581,AT1G32540
AT5G63470,0.11596010847682406,AT1G32540
AT1G01260,0.07268280111440242,AT1G33600
AT1G58100,0.18961064999513577,AT1G33600
AT3G48590,0.14786520101128267,AT1G33600
AT5G06110,0.4377587643330276,AT1G33600
AT5G63470,0.15208258354615162,AT1G33600
AT1G01260,0.08697099527647438,AT1G49530
AT1G58100,0.1705086440216919,AT1G49530
AT3G48590,0.05314886874591425,AT1G49530
AT5G06110,0.6331736055296271,AT1G49530
AT5G63470,0.056197886426292455,AT1G49530
AT1G01260,0.36062975797276586,AT1G54120
AT1G58100,0.06010504588989557,AT1G54120
AT3G48590,0.0794443804402154,AT1G54120
AT5G06110,0.41924552297884005,AT1G54120
AT5G63470,0.08057529271828318,AT1G54120
AT1G01260,0.20750806050714876,AT1G58100
AT1G58100,0.20802418035086603,AT1G58100
AT3G48590,0.1648190649526062,AT1G58100
AT5G06110,0.24055240971026365,AT1G58100
AT5G63470,0.17909628447911546,AT1G58100
