Feature,Importance,Target Gene
AT1G43700,0.6059322033898306,AT1G01580
AT1G68640,0.06779661016949153,AT1G01580
AT2G28450,0.326271186440678,AT1G01580
AT1G43700,0.6271186440677966,AT1G05805
AT1G68640,0.288135593220339,AT1G05805
AT2G28450,0.0847457627118644,AT1G05805
AT1G43700,0.6059322033898306,AT1G08920
AT1G68640,0.3220338983050847,AT1G08920
AT2G28450,0.07203389830508475,AT1G08920
AT1G43700,0.6313559322033898,AT1G17750
AT1G68640,0.2838983050847458,AT1G17750
AT2G28450,0.0847457627118644,AT1G17750
AT1G43700,0.461864406779661,AT1G18100
AT1G68640,0.3728813559322034,AT1G18100
AT2G28450,0.1652542372881356,AT1G18100
AT1G43700,0.11864406779661017,AT1G19670
AT1G68640,0.3535171598751015,AT1G19670
AT2G28450,0.5278387723282884,AT1G19670
AT1G43700,0.461864406779661,AT1G21450
AT1G68640,0.11016949152542373,AT1G21450
AT2G28450,0.4279661016949153,AT1G21450
AT1G43700,0.3346839525851564,AT1G22065
AT1G68640,0.39345447374857107,AT1G22065
AT2G28450,0.2718615736662726,AT1G22065
AT1G43700,0.36740900170495205,AT1G34180
AT1G68640,0.3995401508374209,AT1G34180
AT2G28450,0.2330508474576271,AT1G34180
AT1G43700,0.2923728813559322,AT1G43700
AT1G68640,0.5824364982330615,AT1G43700
AT2G28450,0.12519062041100634,AT1G43700
AT1G43700,0.4533898305084746,AT1G49720
AT1G68640,0.1271186440677966,AT1G49720
AT2G28450,0.4194915254237288,AT1G49720
AT1G43700,0.30023904857040923,AT1G51640
AT1G68640,0.19611768884312508,AT1G51640
AT2G28450,0.5036432625864657,AT1G51640
AT1G43700,0.31779661016949157,AT1G51830
AT1G68640,0.46186440677966106,AT1G51830
AT2G28450,0.22033898305084748,AT1G51830
AT1G43700,0.5338983050847458,AT1G68640
AT1G68640,0.3644067796610169,AT1G68640
AT2G28450,0.1016949152542373,AT1G68640
AT1G43700,0.6313559322033898,AT1G69930
AT1G68640,0.13983050847457626,AT1G69930
AT2G28450,0.2288135593220339,AT1G69930
AT1G43700,0.5110695691159549,AT1G70260
AT1G68640,0.3397735341263109,AT1G70260
AT2G28450,0.14915689675773422,AT1G70260
AT1G43700,0.4194915254237288,AT1G71030
AT1G68640,0.5338983050847458,AT1G71030
AT2G28450,0.046610169491525424,AT1G71030
AT1G43700,0.3305084745762712,AT1G79310
AT1G68640,0.6101694915254238,AT1G79310
AT2G28450,0.059322033898305086,AT1G79310
AT1G43700,0.211864406779661,AT1G79700
AT1G68640,0.652542372881356,AT1G79700
AT2G28450,0.13559322033898305,AT1G79700
AT1G43700,0.36149765286544877,AT2G23030
AT1G68640,0.15924924393148068,AT2G23030
AT2G28450,0.4792531032030706,AT2G23030
AT1G43700,0.652542372881356,AT2G28450
AT1G68640,0.046610169491525424,AT2G28450
AT2G28450,0.3008474576271186,AT2G28450
AT1G43700,0.597457627118644,AT2G28510
AT1G68640,0.2966101694915254,AT2G28510
AT2G28450,0.1059322033898305,AT2G28510
AT1G43700,0.2923728813559322,AT2G41240
AT1G68640,0.6059322033898306,AT2G41240
AT2G28450,0.1016949152542373,AT2G41240
AT1G43700,0.3940677966101695,AT2G41690
AT1G68640,0.4957627118644068,AT2G41690
AT2G28450,0.11016949152542373,AT2G41690
AT1G43700,0.44150106736319045,AT2G41710
AT1G68640,0.40595655975545364,AT2G41710
AT2G28450,0.15254237288135594,AT2G41710
AT1G43700,0.597457627118644,AT2G47850
AT1G68640,0.1271186440677966,AT2G47850
AT2G28450,0.2754237288135593,AT2G47850
AT1G43700,0.3177966101694915,AT3G05770
AT1G68640,0.6101694915254238,AT3G05770
AT2G28450,0.07203389830508475,AT3G05770
AT1G43700,0.4110169491525424,AT3G07000
AT1G68640,0.2966101694915254,AT3G07000
AT2G28450,0.2923728813559322,AT3G07000
AT1G43700,0.3008474576271186,AT3G07650
AT1G68640,0.5847457627118644,AT3G07650
AT2G28450,0.11440677966101695,AT3G07650
AT1G43700,0.3093220338983051,AT3G14020
AT1G68640,0.6228813559322034,AT3G14020
AT2G28450,0.06779661016949153,AT3G14020
AT1G43700,0.3305084745762712,AT3G15500
AT1G68640,0.5889830508474576,AT3G15500
AT2G28450,0.08050847457627118,AT3G15500
AT1G43700,0.4745762711864407,AT3G17690
AT1G68640,0.4406779661016949,AT3G17690
AT2G28450,0.0847457627118644,AT3G17690
AT1G43700,0.22978712842924645,AT3G23240
AT1G68640,0.587992580742362,AT3G23240
AT2G28450,0.1822202908283915,AT3G23240
AT1G43700,0.2542372881355932,AT3G46130
AT1G68640,0.6059322033898306,AT3G46130
AT2G28450,0.13983050847457626,AT3G46130
AT1G43700,0.4025423728813559,AT3G46640
AT1G68640,0.1440677966101695,AT3G46640
AT2G28450,0.4533898305084746,AT3G46640
AT1G43700,0.3305084745762712,AT3G53200
AT1G68640,0.6016949152542372,AT3G53200
AT2G28450,0.06779661016949153,AT3G53200
AT1G43700,0.6186440677966102,AT3G53232
AT1G68640,0.3050847457627119,AT3G53232
AT2G28450,0.07627118644067797,AT3G53232
AT1G43700,0.288135593220339,AT3G58710
AT1G68640,0.5611893877512427,AT3G58710
AT2G28450,0.15067501902841826,AT3G58710
AT1G43700,0.2669491525423729,AT3G60530
AT1G68640,0.6313559322033898,AT3G60530
AT2G28450,0.1016949152542373,AT3G60530
AT1G43700,0.3305084745762712,AT3G61630
AT1G68640,0.4872881355932203,AT3G61630
AT2G28450,0.18220338983050846,AT3G61630
AT1G43700,0.3474576271186441,AT4G00210
AT1G68640,0.5889830508474576,AT4G00210
AT2G28450,0.0635593220338983,AT4G00210
AT1G43700,0.3412781407952352,AT4G00940
AT1G68640,0.11864406779661017,AT4G00940
AT2G28450,0.5400777914081546,AT4G00940
AT1G43700,0.6440677966101696,AT4G19690
AT1G68640,0.05932203389830509,AT4G19690
AT2G28450,0.29661016949152547,AT4G19690
AT1G43700,0.5999744837280558,AT4G31940
AT1G68640,0.2892865715139401,AT4G31940
AT2G28450,0.11073894475800414,AT4G31940
AT1G43700,0.6016949152542374,AT4G36870
AT1G68640,0.3008474576271187,AT4G36870
AT2G28450,0.09745762711864409,AT4G36870
AT1G43700,0.617918810287637,AT5G01900
AT1G68640,0.13135593220338987,AT5G01900
AT2G28450,0.2507252575089733,AT5G01900
AT1G43700,0.20454832313019658,AT5G02090
AT1G68640,0.272553712581641,AT5G02090
AT2G28450,0.5228979642881625,AT5G02090
AT1G43700,0.21574963442226788,AT5G10140
AT1G68640,0.624288876222505,AT5G10140
AT2G28450,0.15996148935522725,AT5G10140
AT1G43700,0.25475459842636383,AT5G18030
AT1G68640,0.6774487914041446,AT5G18030
AT2G28450,0.06779661016949153,AT5G18030
AT1G43700,0.36381982800955687,AT5G24920
AT1G68640,0.11082075646457015,AT5G24920
AT2G28450,0.5253594155258731,AT5G24920
AT1G43700,0.35470146198728847,AT5G37970
AT1G68640,0.4616358476214695,AT5G37970
AT2G28450,0.18366269039124203,AT5G37970
AT1G43700,0.3700663122769044,AT5G39240
AT1G68640,0.4020248358378421,AT5G39240
AT2G28450,0.2279088518852536,AT5G39240
AT1G43700,0.597457627118644,AT5G48150
AT1G68640,0.16101694915254236,AT5G48150
AT2G28450,0.24152542372881355,AT5G48150
AT1G43700,0.2923728813559322,AT5G48250
AT1G68640,0.11016949152542373,AT5G48250
AT2G28450,0.597457627118644,AT5G48250
AT1G43700,0.2245762711864407,AT5G59780
AT1G68640,0.6016949152542372,AT5G59780
AT2G28450,0.17372881355932204,AT5G59780
AT1G43700,0.3050847457627119,AT5G64770
AT1G68640,0.5889830508474576,AT5G64770
AT2G28450,0.1059322033898305,AT5G64770
AT1G43700,0.3220338983050848,AT5G65800
AT1G68640,0.5593220338983051,AT5G65800
AT2G28450,0.11864406779661019,AT5G65800
